temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
15092,14724,12486,15090,11617,4692,0,7,0,134,164,1959-01-01
15019,14774,13190,15013,11537,4694,0,20,0,126,183,1959-01-02
15018,14784,12979,15003,11543,4704,0,11,0,108,193,1959-01-03
14963,14677,12713,14946,11497,4687,0,9,0,98,190,1959-01-04
15151,14743,13785,15150,11607,4701,0,8,0,120,193,1959-01-05
15171,14692,13594,15184,11644,4705,0,18,0,136,184,1959-01-06
15179,14767,13037,15174,11636,4681,0,12,0,116,180,1959-01-07
15202,14900,13186,15188,11638,4716,0,10,0,125,185,1959-01-08
15238,14960,13435,15225,11669,4714,0,11,0,122,180,1959-01-09
15022,14832,12975,15009,11540,4689,0,6,0,136,173,1959-01-10
15026,14829,11904,14998,11551,4702,0,6,0,144,175,1959-01-11
15199,15029,12234,15161,11645,4702,0,7,0,131,181,1959-01-12
15233,15071,12734,15216,11649,4716,0,11,0,140,172,1959-01-13
15214,15042,12585,15198,11670,4728,0,13,0,108,174,1959-01-14
15188,14976,12784,15173,11632,4739,0,11,0,125,176,1959-01-15
15192,15039,13050,15176,11636,4722,0,8,0,140,173,1959-01-16
15012,14841,12852,15007,11535,4711,0,14,0,136,171,1959-01-17
15021,14889,12391,15010,11556,4734,0,6,0,166,176,1959-01-18
15198,15069,13066,15184,11626,4713,0,10,0,150,167,1959-01-19
15221,15121,13510,15212,11642,4685,0,11,0,132,181,1959-01-20
15181,15078,13565,15185,11637,4680,0,9,0,106,197,1959-01-21
15219,15094,13540,15208,11654,4738,0,12,0,140,173,1959-01-22
15180,15016,13147,15163,11628,4739,0,7,0,153,174,1959-01-23
15034,14913,12966,15017,11544,4720,0,12,0,132,177,1959-01-24
15029,14867,13079,15014,11548,4720,0,12,0,130,187,1959-01-25
15183,15025,12635,15166,11640,4735,0,6,0,127,190,1959-01-26
15203,15029,12323,15188,11627,4727,0,5,0,122,194,1959-01-27
15203,15046,12502,15189,11610,4738,0,12,0,108,189,1959-01-28
15182,15028,12472,15167,11611,4741,0,11,0,112,192,1959-01-29
15209,14989,13157,15196,11652,4748,0,11,0,98,184,1959-01-30
15046,14895,13341,15034,11561,4748,0,10,0,111,180,1959-01-31
14986,14833,13501,14977,11527,4756,0,10,0,74,186,1959-02-01
15171,14977,13818,15160,11634,4765,0,16,0,92,193,1959-02-02
15143,14931,13227,15127,11597,4749,0,16,0,131,184,1959-02-03
15149,14913,13199,15133,11613,4733,0,8,0,140,180,1959-02-04
15144,14911,12794,15134,11592,4763,0,10,0,134,174,1959-02-05
15225,15000,13118,15213,11661,4756,0,12,0,110,176,1959-02-06
15062,14843,13447,15046,11581,4753,0,12,0,117,175,1959-02-07
14971,14737,12878,14958,11513,4763,0,14,0,87,175,1959-02-08
15162,14895,13173,15148,11631,4701,0,14,0,114,184,1959-02-09
15198,14932,13733,15170,11637,4715,0,8,0,122,180,1959-02-10
15218,15001,13865,15199,11660,4765,0,7,0,110,185,1959-02-11
