temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
17814,17524,15676,17951,17355,4940,0,4,0,46,8,1954-01-01
17870,17603,15819,18007,17421,4933,0,9,0,38,11,1954-01-02
17922,17666,16287,18065,17484,4947,0,4,0,38,7,1954-01-03
17977,17752,15968,18128,17545,4953,0,3,0,39,8,1954-01-04
17968,17747,15893,18101,17517,4957,0,5,0,41,9,1954-01-05
17977,17703,16102,18108,17520,4951,0,1,0,43,10,1954-01-06
17973,17720,16284,18122,17544,4955,0,4,0,42,9,1954-01-07
17984,17714,16065,18114,17548,4935,0,5,0,44,10,1954-01-08
17949,17687,16016,18082,17511,4940,0,10,0,34,9,1954-01-09
17895,17643,16109,18028,17463,4956,0,7,0,41,13,1954-01-10
17974,17711,16561,18109,17541,4947,0,6,0,43,17,1954-01-11
17989,17731,16646,18118,17553,4890,0,10,0,43,16,1954-01-12
17987,17795,16358,18120,17559,4874,0,10,0,32,19,1954-01-13
18017,17807,15626,18150,17573,4916,0,11,0,37,17,1954-01-14
18004,17850,15561,18137,17593,4899,0,10,0,38,17,1954-01-15
17923,17770,16164,18066,17480,4899,0,3,0,40,19,1954-01-16
17937,17775,16318,18070,17484,4883,0,3,0,39,20,1954-01-17
17979,17822,16040,18111,17524,4890,0,3,0,38,20,1954-01-18
18025,17846,15582,18162,17571,4925,0,7,0,28,19,1954-01-19
17966,17763,15865,18099,17508,4935,0,9,0,42,21,1954-01-20
17990,17775,16278,18130,17560,4946,0,8,0,40,16,1954-01-21
17996,17803,16652,18135,17567,4938,0,8,0,38,13,1954-01-22
17964,17799,16500,18096,17520,4935,0,8,0,41,12,1954-01-23
17964,17800,16432,18095,17524,4938,0,6,0,34,13,1954-01-24
17962,17810,16092,18094,17517,4908,0,1,0,38,11,1954-01-25
17982,17808,16116,18120,17551,4948,0,5,0,45,11,1954-01-26
18007,17822,16305,18146,17572,4937,0,4,0,46,16,1954-01-27
18027,17796,16508,18164,17585,4939,0,7,0,44,20,1954-01-28
18004,17798,15350,18148,17571,4939,0,5,0,44,19,1954-01-29
17939,17747,15300,18079,17506,4933,0,0,0,43,17,1954-01-30
17953,17825,15978,18093,17531,4939,0,3,0,44,16,1954-01-31
17960,17803,15334,18101,17547,4955,0,8,0,41,15,1954-02-01
18002,17858,15870,18139,17583,4962,0,4,0,44,16,1954-02-02
17995,17817,15540,18131,17578,4962,0,6,0,40,11,1954-02-03
17957,17796,15917,18111,17570,4961,0,5,0,42,12,1954-02-04
17947,17779,16101,18111,17554,4960,0,9,0,44,14,1954-02-05
17928,17762,15951,18086,17533,4955,0,6,0,39,14,1954-02-06
17901,17766,16132,18041,17492,4961,0,5,0,39,15,1954-02-07
17940,17791,15919,18070,17529,4961,0,9,0,41,13,1954-02-08
17973,17818,15958,18108,17557,4936,0,4,0,41,14,1954-02-09
17987,17846,16086,18135,17569,4921,0,6,0,39,11,1954-02-10
17982,17836,16126,18123,17542,4954,0,5,0,37,11,1954-02-11
17987,17832,16835,18128,17555,4961,0,1,0,38,11,1954-02-12
17951,17784,16798,18091,17530,4956,0,9,0,42,11,1954-02-13
17895,17697,16716,18037,17490,4962,0,10,0,41,10,1954-02-14
17988,17787,16448,18124,17530,4954,0,9,0,36,10,1954-02-15
17981,17767,16439,18120,17515,4959,0,4,0,43,6,1954-02-16
17974,17772,16689,18112,17501,4960,0,6,0,43,9,1954-02-17
17955,17739,16664,18099,17503,4952,0,7,0,40,9,1954-02-18
17950,17723,16097,18093,17485,4918,0,10,0,43,9,1954-02-19
17890,17682,15951,18026,17424,4935,0,3,0,39,7,1954-02-20
17910,17699,16318,18049,17445,4949,0,8,0,49,4,1954-02-21
17930,17748,15857,18073,17463,4956,0,3,0,39,4,1954-02-22
17984,17766,15924,18121,17522,4962,0,5,0,44,6,1954-02-23
17961,17781,16135,18101,17507,4913,0,4,0,42,5,1954-02-24
17982,17806,16230,18155,17551,4957,0,1,0,45,7,1954-02-25
17997,17825,16461,18138,17540,4957,0,4,0,41,9,1954-02-26
17949,17775,16613,18094,17538,4950,0,4,0,40,12,1954-02-27
17908,17749,16469,18067,17527,4960,0,2,0,41,7,1954-02-28
17962,17817,16485,18107,17559,4947,0,8,0,44,7,1954-03-01
18007,17879,16760,18151,17578,4940,0,2,0,39,6,1954-03-02
17970,17824,16618,18110,17544,4934,0,6,0,35,5,1954-03-03
17989,17854,16602,18128,17556,4936,0,7,0,39,8,1954-03-04
17953,17816,16419,18084,17507,4937,0,7,0,42,8,1954-03-05
17919,17793,16187,18054,17472,4935,0,5,0,45,8,1954-03-06
17894,17729,16080,18036,17466,4936,0,2,0,43,5,1954-03-07
17954,17794,15841,18083,17506,4938,0,0,0,42,5,1954-03-08
17967,17819,15925,18117,17563,4937,0,4,0,41,6,1954-03-09
17985,17849,16681,18121,17531,4936,0,5,0,42,4,1954-03-10
17973,17828,16859,18098,17526,4926,0,1,0,32,8,1954-03-11
18015,17874,16923,18138,17581,4909,0,3,0,43,6,1954-03-12
17930,17791,16578,18068,17498,4915,0,2,0,35,12,1954-03-13
17919,17759,16265,18052,17487,4923,0,1,0,41,9,1954-03-14
17983,17854,16648,18120,17561,4938,0,1,0,42,14,1954-03-15
18021,17882,16986,18160,17589,4921,0,0,0,43,11,1954-03-16
18012,17870,16477,18148,17585,4937,0,3,0,47,9,1954-03-17
18002,17871,16380,18140,17576,4942,0,2,0,47,7,1954-03-18
18027,17891,16738,18166,17591,4924,0,1,0,41,7,1954-03-19
17973,17829,16858,18116,17534,4928,0,2,0,39,5,1954-03-20
17963,17822,16579,18101,17528,4919,0,7,0,40,9,1954-03-21
