temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
5922,5781,5163,5893,4666,2480,0,29,0,6,0,1972-01-01
5995,5840,5372,5956,4690,2503,0,59,0,9,0,1972-01-02
6099,5950,5474,6077,4764,2503,0,31,0,14,0,1972-01-03
6141,5970,5483,6133,4789,2503,0,57,0,7,0,1972-01-04
6159,5995,5636,6152,4810,2503,0,71,0,10,0,1972-01-05
6166,5992,5348,6155,4809,2503,0,25,0,4,0,1972-01-06
6174,5996,5137,6169,4804,2504,0,23,0,2,0,1972-01-07
6123,5958,5403,6115,4773,2511,0,22,0,5,0,1972-01-08
6038,5859,5315,6030,4716,2511,0,29,0,4,0,1972-01-09
6115,5902,5443,6108,4752,2511,0,42,0,8,0,1972-01-10
6152,5922,5426,6147,4789,2510,0,47,0,7,0,1972-01-11
6161,5945,5333,6153,4794,2511,0,33,0,9,0,1972-01-12
6150,5969,5556,6136,4795,2511,0,33,0,3,0,1972-01-13
6148,5978,5673,6139,4802,2511,0,56,0,9,0,1972-01-14
6092,5896,5576,6082,4755,2502,0,25,0,6,0,1972-01-15
6034,5789,5514,6022,4725,2503,0,20,0,2,0,1972-01-16
6104,5876,5403,6074,4754,2503,0,20,0,3,0,1972-01-17
6145,5975,5375,6113,4788,2503,0,22,0,3,0,1972-01-18
6141,5993,5379,6113,4784,2501,0,32,0,5,0,1972-01-19
6153,6010,5192,6122,4802,2503,0,40,0,5,0,1972-01-20
6158,6008,5259,6127,4801,2503,0,47,0,11,0,1972-01-21
6082,5924,5219,6045,4738,2503,0,39,0,3,0,1972-01-22
6035,5884,5201,6000,4714,2503,0,50,0,10,0,1972-01-23
6103,5948,5493,6070,4771,2502,0,37,0,8,0,1972-01-24
6146,5998,5765,6114,4788,2503,0,44,0,10,0,1972-01-25
6146,5999,5741,6114,4800,2503,0,29,0,11,0,1972-01-26
6090,5936,5427,6062,4720,2504,0,52,0,6,0,1972-01-27
6163,6024,5389,6156,4809,2503,0,48,0,7,0,1972-01-28
6110,5952,5326,6100,4767,2504,0,28,0,8,0,1972-01-29
6053,5894,5313,6042,4724,2511,0,50,0,8,0,1972-01-30
6116,5960,5463,6096,4761,2506,0,42,0,6,0,1972-01-31
6161,6006,5362,6152,4789,2509,0,40,0,10,0,1972-02-01
6145,5998,5513,6143,4801,2511,0,49,0,10,1,1972-02-02
6155,6007,5590,6151,4813,2511,0,67,0,7,1,1972-02-03
6163,6006,5554,6162,4796,2511,0,44,0,11,0,1972-02-04
6121,5962,5460,6119,4755,2511,0,28,0,3,0,1972-02-05
6052,5901,5227,6050,4719,2511,0,40,0,7,0,1972-02-06
6110,5936,5499,6111,4760,2511,0,58,0,9,0,1972-02-07
6172,5956,5547,6168,4788,2511,0,24,0,6,0,1972-02-08
6169,5967,5293,6165,4793,2510,0,30,0,6,0,1972-02-09
6162,6021,5294,6160,4801,2511,0,25,0,6,0,1972-02-10
6164,5998,5280,6156,4795,2511,0,38,0,8,0,1972-02-11
6099,5886,5254,6094,4748,2511,0,37,0,5,0,1972-02-12
6051,5830,5497,6048,4729,2511,0,57,0,6,0,1972-02-13
6117,5931,5605,6110,4770,2509,0,33,0,6,0,1972-02-14
6160,6007,5540,6157,4810,2491,0,28,0,3,0,1972-02-15
6165,6010,5479,6161,4811,2485,0,44,0,7,0,1972-02-16
6146,5962,5431,6140,4806,2485,0,44,0,6,0,1972-02-17
6159,5971,5484,6156,4806,2485,0,37,0,7,1,1972-02-18
6110,5910,5578,6108,4749,2484,0,49,0,6,1,1972-02-19
6048,5852,5560,6044,4717,2477,0,42,0,6,1,1972-02-20
6043,5858,5237,6039,4741,2477,0,17,0,3,1,1972-02-21
6125,5962,5689,6119,4780,2477,0,29,0,4,0,1972-02-22
6157,6005,5562,6151,4801,2477,0,20,0,3,0,1972-02-23
6169,6012,5484,6144,4796,2477,0,54,0,6,1,1972-02-24
6164,6009,5333,6149,4804,2484,0,25,0,6,0,1972-02-25
6086,5942,5456,6077,4740,2509,0,48,0,6,0,1972-02-26
6039,5892,5487,6028,4719,2510,0,38,0,7,0,1972-02-27
6112,5964,5428,6094,4763,2511,0,28,0,4,0,1972-02-28
6154,5994,5563,6139,4775,2511,0,28,0,4,0,1972-02-29
5573,5394,5144,5571,4154,2511,0,29,0,6,0,1972-03-01
5416,5228,5043,5417,3984,2511,0,54,0,6,0,1972-03-02
5418,5246,5060,5422,3999,2511,0,52,0,9,0,1972-03-03
5380,5199,4941,5382,3961,2509,0,26,0,4,0,1972-03-04
5338,5168,4827,5339,3956,2503,0,41,0,7,0,1972-03-05
5381,5196,4916,5380,3975,2503,0,24,0,4,0,1972-03-06
5417,5236,4898,5417,3999,2503,0,25,0,5,0,1972-03-07
5415,5224,5025,5412,3990,2503,0,41,0,3,0,1972-03-08
5406,5219,4950,5409,3985,2503,0,26,0,6,0,1972-03-09
5407,5218,4711,5407,3983,2502,0,20,0,1,0,1972-03-10
5370,5187,4788,5377,3960,2503,0,22,0,2,0,1972-03-11
5337,5158,4725,5332,3942,2506,0,23,0,5,0,1972-03-12
5376,5199,4867,5362,3962,2511,0,33,0,5,0,1972-03-13
5395,5219,4945,5402,3973,2511,0,33,0,6,0,1972-03-14
5395,5221,4780,5397,3982,2511,0,36,0,6,0,1972-03-15
5378,5205,4894,5393,3986,2511,0,42,0,5,0,1972-03-16
5392,5226,4884,5394,3995,2511,0,57,0,8,0,1972-03-17
5338,5155,4780,5338,3947,2511,0,34,0,7,0,1972-03-18
5316,5122,4706,5317,3937,2511,0,23,0,3,0,1972-03-19
5359,5164,4734,5362,3957,2511,0,17,0,4,0,1972-03-20
5383,5197,4821,5383,3975,2511,0,34,0,2,0,1972-03-21
5377,5188,5011,5380,3962,2511,0,55,0,8,0,1972-03-22
5398,5199,5045,5396,3980,2511,0,36,0,5,0,1972-03-23
5386,5222,5063,5382,3983,2511,0,37,0,3,0,1972-03-24
5336,5167,4931,5330,3965,2508,0,38,0,6,0,1972-03-25
5312,5167,5007,5317,3958,2503,0,23,0,8,0,1972-03-26
5361,5217,4945,5360,3976,2511,0,29,0,3,0,1972-03-27
5386,5236,4922,5389,3991,2511,0,31,0,4,0,1972-03-28
5389,5232,4926,5391,3993,2511,0,35,0,5,0,1972-03-29
5408,5254,4949,5411,3991,2511,0,34,0,3,0,1972-03-30
5359,5197,4834,5357,3905,2511,0,55,0,6,0,1972-03-31
5357,5187,4797,5362,3954,2511,0,24,0,3,0,1972-04-01
5333,5173,4801,5335,3939,2509,0,25,0,4,0,1972-04-02
5364,5213,4871,5365,3972,2511,0,30,0,5,0,1972-04-03
5392,5249,4967,5395,3977,2498,0,42,0,2,0,1972-04-04
5408,5257,4954,5410,3990,2508,0,31,0,7,0,1972-04-05
5414,5268,4929,5417,3991,2511,0,23,0,3,0,1972-04-06
5415,5254,5135,5417,3981,2511,0,36,0,7,0,1972-04-07
