temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
8154,7973,6957,8159,5730,2355,0,3,0,27,18,1969-01-01
8411,8218,6781,8425,5819,2347,0,5,0,25,17,1969-01-02
8480,8285,6882,8483,5847,2342,0,8,0,23,18,1969-01-03
8285,8135,7060,8268,5774,2334,0,6,0,24,17,1969-01-04
8161,7981,6699,8135,5685,2334,0,4,0,27,16,1969-01-05
8424,8274,6505,8409,5773,2343,0,17,0,24,16,1969-01-06
8533,8430,7054,8532,5845,2349,0,10,0,23,16,1969-01-07
8541,8428,7219,8539,5831,2343,0,10,0,28,15,1969-01-08
8524,8359,7289,8528,5830,2342,0,6,0,18,15,1969-01-09
8523,8337,7227,8525,5831,2342,0,14,0,20,15,1969-01-10
8281,8128,7162,8291,5736,2329,0,12,0,28,15,1969-01-11
8170,8010,6838,8181,5701,2329,0,8,0,27,17,1969-01-12
8426,8267,6991,8432,5775,2342,0,19,0,25,18,1969-01-13
8562,8432,7243,8565,5836,2342,0,11,0,24,17,1969-01-14
8532,8411,7118,8534,5827,2330,0,12,0,29,17,1969-01-15
8524,8392,6874,8524,5821,2318,0,17,0,27,17,1969-01-16
8529,8403,6685,8530,5833,2328,0,8,0,27,17,1969-01-17
8278,8170,6799,8281,5725,2318,0,16,0,24,17,1969-01-18
8155,8039,7181,8155,5677,2319,0,11,0,25,16,1969-01-19
8414,8302,7454,8414,5798,2321,0,15,0,26,16,1969-01-20
8532,8406,7308,8533,5822,2334,0,10,0,22,15,1969-01-21
8491,8390,7297,8493,5824,2327,0,19,0,19,15,1969-01-22
8474,8366,7211,8476,5787,2313,0,23,0,18,15,1969-01-23
8480,8360,7298,8483,5799,2332,0,19,0,21,14,1969-01-24
8268,8189,7336,8268,5735,2326,0,9,0,25,14,1969-01-25
8156,8078,7401,8158,5696,2320,0,18,0,23,15,1969-01-26
8419,8324,7519,8418,5787,2341,0,17,0,22,16,1969-01-27
8506,8404,7622,8512,5827,2335,0,4,0,21,16,1969-01-28
8537,8443,7414,8538,5826,2334,0,20,0,24,15,1969-01-29
8536,8441,7238,8537,5848,2335,0,24,0,25,16,1969-01-30
8495,8395,7137,8501,5832,2334,0,18,0,26,15,1969-01-31
8265,8180,6975,8273,5718,2310,0,4,0,24,15,1969-02-01
8175,8082,6903,8164,5676,2302,0,2,0,26,18,1969-02-02
8432,8316,7488,8422,5777,2318,0,6,0,24,17,1969-02-03
8528,8372,7437,8528,5832,2319,0,10,0,29,17,1969-02-04
8533,8383,7676,8534,5819,2318,0,2,0,25,16,1969-02-05
8481,8354,7644,8483,5792,2318,0,1,0,29,16,1969-02-06
8478,8358,7136,8482,5812,2325,0,2,0,24,16,1969-02-07
8222,8101,6894,8224,5676,2305,0,0,0,23,14,1969-02-08
8170,8071,7270,8172,5682,2303,0,0,0,28,14,1969-02-09
8449,8357,7449,8452,5800,2316,0,0,0,29,16,1969-02-10
8497,8408,7155,8498,5808,2316,0,7,0,25,15,1969-02-11
8509,8426,7092,8509,5815,2325,0,11,0,26,15,1969-02-12
8525,8440,7681,8522,5821,2319,0,16,0,28,14,1969-02-13
8474,8390,7741,8473,5776,2312,0,24,0,29,15,1969-02-14
8236,8157,7592,8229,5697,2304,0,22,0,25,16,1969-02-15
8108,8010,7205,8129,5661,2303,0,21,0,20,17,1969-02-16
8440,8329,7479,8437,5765,2318,0,18,0,27,17,1969-02-17
8557,8476,7556,8558,5826,2318,0,18,0,21,16,1969-02-18
8541,8449,7513,8539,5814,2318,0,9,0,29,15,1969-02-19
8531,8448,7707,8527,5827,2318,0,20,0,24,17,1969-02-20
8248,8162,7317,8243,5728,2305,0,20,0,24,16,1969-02-21
8205,8110,7128,8202,5686,2303,0,9,0,26,16,1969-02-22
