temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
37894,34675,35054,40291,8206,5754,12,4045,0,1007,950,1993-01-01
38884,35653,36930,41918,8306,5645,6,4262,1,971,982,1993-01-02
39147,35886,37925,43321,8327,5622,16,4266,0,1019,997,1993-01-03
39454,36017,39064,44079,8322,5590,5,4407,2,1127,1006,1993-01-04
39870,36380,37682,43517,8379,5597,14,4710,1,1219,1047,1993-01-05
40003,36541,35957,43208,8301,5606,21,4444,2,1088,1023,1993-01-06
40091,36578,35904,43939,8425,5602,16,4648,0,977,1087,1993-01-07
40344,36771,38619,45327,8431,5646,16,4685,1,1064,1209,1993-01-08
39770,36235,38967,43665,8378,5634,13,4566,1,1102,1180,1993-01-09
39212,35730,36875,42588,8330,5594,10,4286,0,1059,1060,1993-01-10
40222,36832,37889,44407,8429,5640,17,4389,2,1112,1223,1993-01-11
39042,36179,37248,44062,8429,5572,11,4503,1,1036,1232,1993-01-12
39883,36580,38870,44554,8408,5600,15,4730,3,1175,1389,1993-01-13
39897,36629,36553,42701,8422,5629,10,4523,2,1046,1307,1993-01-14
39577,36302,33947,42278,8342,5618,3,4398,0,943,1180,1993-01-15
39578,36298,35470,42541,8287,5643,3,4501,0,931,1167,1993-01-16
39025,35715,35249,41968,8218,5607,10,4488,1,912,1103,1993-01-17
39876,36328,37132,42624,8355,5629,7,4553,1,897,1146,1993-01-18
40131,36469,38110,43333,8400,5625,7,4707,0,929,1059,1993-01-19
40550,36827,38648,44116,8441,5622,3,4888,1,1044,1133,1993-01-20
39806,36082,37883,44073,8317,5556,6,4818,0,1139,1079,1993-01-21
40062,36270,38267,44229,8436,5617,8,4863,1,1179,1112,1993-01-22
39000,35328,35712,41299,8330,5581,3,4638,1,1044,1093,1993-01-23
39076,35371,36819,42087,8258,5612,12,4540,0,939,981,1993-01-24
39780,35956,36506,41973,8324,5614,8,4675,1,1067,1004,1993-01-25
39435,35687,35625,41553,8374,5621,6,4746,0,968,942,1993-01-26
40000,36297,35398,42158,8363,5652,13,4626,1,890,986,1993-01-27
39629,36157,35650,42153,8229,5654,19,4496,3,860,923,1993-01-28
39198,36055,36314,41663,8334,5620,9,4280,2,880,947,1993-01-29
39735,36223,37128,41503,8239,5632,8,4532,4,870,984,1993-01-30
38853,35310,35363,40552,8235,5622,20,4577,2,842,918,1993-01-31
39880,36206,35370,41158,8326,5671,8,4563,0,809,923,1993-02-01
39875,36178,35188,40791,8363,5623,1,4832,0,831,781,1993-02-02
39689,36015,34454,41151,8368,5598,10,4704,0,866,804,1993-02-03
39922,36306,35391,41583,8383,5590,4,4811,0,874,843,1993-02-04
