temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
9151,8988,7905,9163,6442,2419,0,3,0,28,3,1966-01-01
9254,9064,8318,9266,6464,2412,0,3,0,27,2,1966-01-02
9430,9249,8298,9441,6566,2416,0,2,0,25,8,1966-01-03
9498,9325,8534,9513,6611,2411,0,2,0,27,8,1966-01-04
9482,9286,8088,9494,6601,2392,0,2,0,28,8,1966-01-05
9477,9284,8093,9495,6603,2392,0,0,0,32,7,1966-01-06
9464,9281,8083,9477,6585,2398,0,1,0,26,9,1966-01-07
9295,9161,8185,9312,6478,2395,0,1,0,29,9,1966-01-08
9272,9085,8101,9287,6477,2394,0,1,0,28,9,1966-01-09
9454,9255,7738,9476,6596,2398,0,0,0,28,8,1966-01-10
9456,9285,8054,9476,6607,2386,0,1,0,25,9,1966-01-11
9473,9314,8458,9496,6626,2386,0,1,0,28,8,1966-01-12
9478,9299,8142,9500,6613,2400,0,0,0,25,11,1966-01-13
9476,9309,8068,9496,6616,2411,0,0,0,23,9,1966-01-14
9322,9216,8011,9341,6524,2389,0,0,0,24,10,1966-01-15
9279,9165,8325,9294,6515,2396,0,1,0,19,11,1966-01-16
9470,9354,8535,9492,6616,2411,0,3,0,22,10,1966-01-17
9452,9307,8119,9472,6623,2411,0,3,0,29,10,1966-01-18
9463,9345,8329,9485,6601,2405,0,2,0,28,11,1966-01-19
9469,9249,8300,9488,6608,2411,0,1,0,22,11,1966-01-20
9433,9155,8112,9452,6586,2411,0,1,0,25,12,1966-01-21
9332,9042,8073,9350,6535,2396,0,4,0,24,13,1966-01-22
9234,9034,8194,9249,6466,2395,0,4,0,23,14,1966-01-23
9453,9263,8166,9474,6600,2411,0,4,0,26,13,1966-01-24
9491,9359,8289,9511,6616,2409,0,3,0,29,14,1966-01-25
9492,9336,8529,9509,6623,2412,0,1,0,24,15,1966-01-26
9485,9274,8424,9504,6616,2414,0,4,0,24,17,1966-01-27
9446,9194,8218,9464,6598,2404,0,4,0,29,16,1966-01-28
9308,9131,8196,9327,6506,2393,0,2,0,27,17,1966-01-29
9261,9092,8438,9277,6509,2399,0,2,0,24,16,1966-01-30
9434,9331,8473,9457,6601,2409,0,1,0,27,16,1966-01-31
9424,9363,8258,9469,6612,2383,0,1,0,26,15,1966-02-01
9453,9373,8196,9498,6621,2378,0,2,0,23,16,1966-02-02
9448,9373,8021,9493,6618,2379,0,4,0,23,12,1966-02-03
9463,9382,7840,9515,6633,2387,0,3,0,27,11,1966-02-04
9291,9221,8012,9335,6527,2379,0,4,0,21,12,1966-02-05
9199,9124,7847,9245,6474,2371,0,2,0,29,11,1966-02-06
9423,9349,7821,9472,6603,2388,0,1,0,28,9,1966-02-07
9417,9353,7928,9471,6592,2388,0,2,0,28,10,1966-02-08
9416,9333,8334,9462,6601,2364,0,3,0,23,9,1966-02-09
9428,9349,8649,9477,6604,2356,0,1,0,23,8,1966-02-10
9429,9335,8390,9475,6620,2356,0,2,0,28,7,1966-02-11
9226,9116,8069,9272,6490,2319,0,3,0,29,7,1966-02-12
9195,9102,8268,9238,6473,2322,0,2,0,30,7,1966-02-13
9421,9317,8302,9484,6607,2345,0,4,0,23,10,1966-02-14
9440,9334,8133,9512,6610,2342,0,4,0,20,7,1966-02-15
9413,9262,8256,9487,6604,2340,0,2,0,25,7,1966-02-16
9414,9248,8203,9490,6589,2345,0,3,0,20,7,1966-02-17
9422,9223,8062,9498,6609,2349,0,2,0,24,8,1966-02-18
9262,9141,8120,9338,6526,2329,0,2,0,22,9,1966-02-19
9188,9086,7992,9259,6477,2329,0,3,0,24,10,1966-02-20
9403,9317,8499,9474,6594,2367,0,4,0,23,10,1966-02-21
9232,9158,8336,9307,6546,2369,0,4,0,21,8,1966-02-22
9396,9322,8445,9472,6603,2363,0,3,0,26,6,1966-02-23
9424,9377,8067,9501,6613,2380,0,4,0,25,6,1966-02-24
9400,9364,8368,9477,6608,2379,0,3,0,27,8,1966-02-25
9236,9216,8321,9310,6521,2354,0,4,0,27,8,1966-02-26
9158,9143,8260,9230,6457,2353,0,3,0,27,6,1966-02-27
9360,9332,8347,9437,6591,2377,0,1,0,25,6,1966-02-28
9407,9375,8653,9483,6612,2375,0,2,0,21,8,1966-03-01
9415,9384,8649,9488,6602,2358,0,1,0,25,7,1966-03-02
9434,9393,8590,9490,6605,2365,0,0,0,25,7,1966-03-03
9397,9328,8609,9469,6591,2371,0,0,0,23,6,1966-03-04
9295,9201,8580,9371,6557,2345,0,1,0,26,8,1966-03-05
9208,9118,8455,9279,6527,2343,0,1,0,25,6,1966-03-06
9397,9314,8518,9471,6607,2367,0,0,0,26,5,1966-03-07
9445,9359,8678,9521,6628,2369,0,2,0,28,5,1966-03-08
9460,9362,8645,9537,6642,2379,0,3,0,26,4,1966-03-09
9457,9382,8356,9525,6651,2357,0,3,0,25,3,1966-03-10
9434,9381,8381,9510,6642,2377,0,2,0,28,2,1966-03-11
9247,9174,7819,9321,6537,2344,0,2,0,27,2,1966-03-12
9169,9102,7868,9242,6508,2356,0,2,0,24,6,1966-03-13
9380,9290,8120,9452,6614,2383,0,2,0,22,6,1966-03-14
9439,9368,8313,9515,6646,2384,0,2,0,25,5,1966-03-15
9508,9430,8579,9583,6676,2392,0,3,0,28,1,1966-03-16
9434,9363,8501,9508,6625,2387,0,2,0,22,1,1966-03-17
9425,9352,8504,9501,6617,2384,0,3,0,28,1,1966-03-18
9258,9202,8377,9334,6532,2362,0,3,0,25,1,1966-03-19
9173,9121,8262,9244,6487,2358,0,2,0,26,1,1966-03-20
9398,9305,8541,9474,6597,2383,0,2,0,27,3,1966-03-21
9454,9375,8695,9529,6622,2382,0,2,0,26,3,1966-03-22
9470,9407,8702,9545,6648,2391,0,0,0,28,3,1966-03-23
9475,9403,8819,9551,6648,2387,0,0,0,21,4,1966-03-24
9420,9366,8420,9496,6608,2383,0,2,0,27,2,1966-03-25
9235,9198,7948,9275,6515,2358,0,1,0,23,3,1966-03-26
9197,9170,8135,9220,6507,2354,0,2,0,22,2,1966-03-27
9411,9375,8410,9439,6622,2356,0,2,0,28,3,1966-03-28
