temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
132751,129401,0,0,0,2276,1277,8428,46,8879,1168,2001-01-01
129770,126342,0,0,0,1250,882,7812,22,1855,1127,2001-01-02
128740,125575,0,0,0,1885,804,7937,16,1814,1087,2001-01-03
129539,125906,0,0,0,2195,923,8588,17,9985,1123,2001-01-04
130820,127093,0,0,0,3393,1010,9209,52,9762,1195,2001-01-05
130534,126784,0,0,0,2898,983,8926,23,10360,1096,2001-01-06
128871,125213,0,0,0,2212,733,8455,27,9033,956,2001-01-07
134677,131177,0,0,0,7477,1625,9127,35,10572,870,2001-01-08
133967,130698,0,0,0,3777,1443,8966,40,9902,1035,2001-01-09
128283,125135,0,0,0,4436,1142,8877,57,9762,964,2001-01-10
133765,130563,0,0,0,7733,1496,9346,23,10280,946,2001-01-11
138626,135352,0,0,0,5725,1379,9128,29,9689,962,2001-01-12
139248,136048,0,0,0,5074,1287,9089,33,9396,978,2001-01-13
140781,137174,0,0,0,6819,1735,9663,27,10624,1016,2001-01-14
143941,140075,0,0,0,6365,2025,11279,24,11215,1017,2001-01-15
142248,138614,0,0,0,6057,2030,9457,29,10463,1002,2001-01-16
138880,135528,0,0,0,6283,1852,9485,18,13874,1028,2001-01-17
137845,134408,0,0,0,7467,1781,9773,18,9477,964,2001-01-18
144755,141354,0,0,0,14670,2471,10644,36,10484,1042,2001-01-19
130584,126972,0,0,0,7941,1887,8104,30,8548,955,2001-01-20
131715,128316,0,0,0,5010,1224,7331,27,7532,1028,2001-01-21
127597,124161,0,0,0,1760,576,8445,24,10096,919,2001-01-22
128651,125422,0,0,0,2018,554,8629,35,10255,882,2001-01-23
133066,129725,0,0,0,3467,1011,8571,27,10896,892,2001-01-24
133809,130182,0,0,0,2695,1136,9019,26,9815,919,2001-01-25
137383,133674,0,0,0,4443,1368,9693,22,11055,995,2001-01-26
138509,135324,0,0,0,5290,1645,10106,20,9755,989,2001-01-27
138374,135003,0,0,0,6894,1531,9469,30,9510,1035,2001-01-28
143660,140344,0,0,0,11648,2113,10336,28,11505,1063,2001-01-29
142384,139008,0,0,0,15211,2379,10447,22,11242,1013,2001-01-30
17219,16848,0,0,0,584,1,1366,0,104,168,2001-01-31
132354,129171,0,0,0,2534,1209,8863,34,9554,921,2001-02-01
136692,133413,0,0,0,3541,1368,9160,31,10724,969,2001-02-02
129435,126333,0,0,0,2533,1274,8892,32,11464,916,2001-02-03
130615,127559,0,0,0,3830,1225,7632,21,10267,896,2001-02-04
138099,134795,0,0,0,5982,1388,9129,23,11004,882,2001-02-05
135955,132709,0,0,0,4539,1299,9189,44,10272,1004,2001-02-06
138699,135541,0,0,0,2083,1092,8753,28,10149,995,2001-02-07
140259,136676,0,0,0,6552,1722,9208,34,9802,1079,2001-02-08
148768,145084,0,0,0,14407,2587,10197,20,14761,1085,2001-02-09
135558,131990,0,0,0,6525,1897,9339,37,11812,965,2001-02-10
129504,126322,0,0,0,4464,1345,8907,29,9454,886,2001-02-11
136539,133185,0,0,0,7988,1608,9312,24,9895,844,2001-02-12
145933,142132,0,0,0,8248,1847,9627,35,11253,820,2001-02-13
151978,148391,0,0,0,10191,2427,10766,34,12769,878,2001-02-14
142921,139595,0,0,0,9034,1850,9316,43,10841,912,2001-02-15
142238,138829,0,0,0,10981,1895,9044,22,10490,805,2001-02-16
132978,129786,0,0,0,5224,1334,8902,29,10149,784,2001-02-17
123994,120777,0,0,0,1784,886,7175,21,7927,780,2001-02-18
123930,120753,0,0,0,1583,561,7349,21,8148,723,2001-02-19
129665,126238,0,0,0,2491,785,8668,36,9843,755,2001-02-20
132757,129391,0,0,0,2784,1273,8939,37,10513,652,2001-02-21
143704,140239,0,0,0,6272,1550,9404,19,10641,963,2001-02-22
148258,144481,0,0,0,6664,1836,9878,13,11621,1033,2001-02-23
141553,137936,0,0,0,11699,2231,11225,23,11738,886,2001-02-24
136692,132505,0,0,0,14149,2381,10246,25,11756,824,2001-02-25
132498,128282,0,0,0,5078,1400,10178,35,11181,753,2001-02-26
137009,133454,0,0,0,6736,1712,9504,32,10875,746,2001-02-27
17287,16800,0,0,0,579,0,1438,0,89,118,2001-02-28
134082,130535,0,0,0,4283,1184,9063,32,10330,677,2001-03-01
139719,136402,0,0,0,7117,1810,10440,30,10824,780,2001-03-02
138090,134671,0,0,0,9196,1609,9679,19,9410,702,2001-03-03
134110,130534,0,0,0,10468,1614,9156,21,10107,643,2001-03-04
142067,138163,0,0,0,9253,1882,10009,20,10485,845,2001-03-05
135754,132085,0,0,0,6238,1650,9516,17,8699,904,2001-03-06
128075,124386,0,0,0,2711,979,8676,19,2113,728,2001-03-07
126542,123245,0,0,0,3418,847,9431,15,10590,701,2001-03-08
138877,135508,0,0,0,6270,1735,9727,11,9984,738,2001-03-09
132640,129230,0,0,0,5523,1511,9432,19,10791,739,2001-03-10
133660,129954,0,0,0,6492,1501,9504,19,9923,766,2001-03-11
137737,133928,0,0,0,10984,1757,9763,20,11610,732,2001-03-12
142954,139125,0,0,0,10635,1966,10146,17,12366,678,2001-03-13
134402,130697,0,0,0,5330,1458,8020,33,9592,654,2001-03-14
137919,134377,0,0,0,12485,1993,10040,22,12677,595,2001-03-15
135973,132517,0,0,0,6212,1498,9429,15,9996,613,2001-03-16
132602,128953,0,0,0,4703,1326,9270,13,10760,641,2001-03-17
129834,125986,0,0,0,4662,1188,9027,26,9901,562,2001-03-18
126668,122769,0,0,0,3978,865,8881,35,10795,568,2001-03-19
126936,123276,0,0,0,5422,903,10351,34,11265,541,2001-03-20
129465,125934,0,0,0,7060,1205,9491,26,9658,505,2001-03-21
130203,126751,0,0,0,7361,1272,9227,34,9657,533,2001-03-22
131575,127948,0,0,0,3852,787,8895,20,10066,549,2001-03-23
130676,127087,0,0,0,2910,1009,9022,36,9797,610,2001-03-24
130581,126993,0,0,0,3851,1630,9516,21,8999,622,2001-03-25
132242,128743,0,0,0,3256,1176,9332,13,8696,629,2001-03-26
127845,124770,0,0,0,4817,1209,9132,18,10310,593,2001-03-27
134410,131211,0,0,0,6955,1553,9740,13,11914,560,2001-03-28
137472,134291,0,0,0,10166,1729,10111,11,11535,532,2001-03-29
