temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
128014,122604,0,0,0,2224,716,7939,49,9230,611,2000-01-01
133457,127763,0,0,0,4328,1154,8566,24,9715,700,2000-01-02
134705,128901,0,0,0,7557,1813,8638,40,10272,735,2000-01-03
136626,130999,0,0,0,10129,2236,8065,32,10799,775,2000-01-04
129726,124247,0,0,0,4142,1442,8574,36,10373,787,2000-01-05
125220,120109,0,0,0,1819,579,8574,52,10620,779,2000-01-06
131268,126686,0,0,0,4115,1146,8420,57,9952,728,2000-01-07
128943,125259,0,0,0,5321,1203,8169,25,11342,719,2000-01-08
134025,130004,0,0,0,5894,1399,7943,29,9914,703,2000-01-09
139178,135043,0,0,0,11200,1981,9111,25,10788,665,2000-01-10
135876,130734,0,0,0,5811,1343,9277,20,10877,756,2000-01-11
132522,126348,0,0,0,3408,878,8422,43,9937,824,2000-01-12
133702,127681,0,0,0,5009,1518,9040,58,9763,967,2000-01-13
128113,123746,0,0,0,3107,1091,8404,74,9492,930,2000-01-14
123762,119653,0,0,0,2227,786,8020,91,9494,912,2000-01-15
125692,121614,0,0,0,4008,1146,8536,59,9296,841,2000-01-16
128196,123902,0,0,0,2586,1218,8678,47,9933,884,2000-01-17
130809,126957,0,0,0,5393,1575,8943,67,10110,1047,2000-01-18
134169,130503,0,0,0,4227,1362,8960,46,8444,1032,2000-01-19
136797,133139,0,0,0,6987,1992,9496,53,9986,1307,2000-01-20
131746,127872,0,0,0,2703,1374,8026,39,1965,1199,2000-01-21
133272,129484,0,0,0,3912,1464,8794,35,9348,1260,2000-01-22
127362,123891,0,0,0,6648,1671,8263,51,8851,1199,2000-01-23
132688,128917,0,0,0,7825,1737,9107,56,9794,1149,2000-01-24
136639,132849,0,0,0,10157,2150,9847,56,10355,1309,2000-01-25
135140,131387,0,0,0,5406,1754,9092,60,10256,1358,2000-01-26
134680,130705,0,0,0,5505,1556,8939,66,10215,1336,2000-01-27
132378,128656,0,0,0,4157,1478,8981,44,10107,1344,2000-01-28
130782,126801,0,0,0,4329,1402,8643,28,9500,1201,2000-01-29
133499,128934,0,0,0,6912,1812,9061,33,9847,1237,2000-01-30
17045,16551,0,0,0,629,8,1236,0,36,331,2000-01-31
132250,128224,0,0,0,4949,1545,8380,38,9092,1288,2000-02-01
125306,121288,0,0,0,2926,1136,7431,15,8778,1119,2000-02-02
129195,125628,0,0,0,2557,953,8315,31,9291,1209,2000-02-03
131479,127937,0,0,0,2410,1553,9072,44,10371,1127,2000-02-04
122830,119348,0,0,0,1320,847,8337,44,9787,939,2000-02-05
122294,118956,0,0,0,1222,605,8094,53,9367,935,2000-02-06
124020,120620,0,0,0,1311,460,7936,40,9049,958,2000-02-07
124575,121274,0,0,0,2944,626,8152,48,9816,880,2000-02-08
123863,120512,0,0,0,1352,526,7961,56,8678,894,2000-02-09
130001,126951,0,0,0,3534,1019,8593,36,10178,900,2000-02-10
125601,122264,0,0,0,5196,1509,8895,37,10564,826,2000-02-11
129857,126795,0,0,0,6455,1453,8866,30,9828,827,2000-02-12
133082,129909,0,0,0,7689,1917,9275,24,9557,893,2000-02-13
140068,136861,0,0,0,15419,2752,9926,40,10673,990,2000-02-14
131728,128421,0,0,0,2885,1027,8439,34,10647,1003,2000-02-15
126613,123063,0,0,0,2923,999,8611,32,11353,898,2000-02-16
132752,129366,0,0,0,4179,1387,8957,42,10799,865,2000-02-17
137582,134032,0,0,0,10883,2117,9270,33,10856,1065,2000-02-18
132058,128759,0,0,0,5654,1493,8932,46,10475,1070,2000-02-19
125359,121961,0,0,0,2751,1068,8308,41,9557,953,2000-02-20
122212,119023,0,0,0,4385,1192,8687,32,9693,886,2000-02-21
124065,120728,0,0,0,3488,1026,8220,25,14558,705,2000-02-22
133604,130278,0,0,0,8637,1585,8861,36,12148,678,2000-02-23
130306,127033,0,0,0,5500,1364,8443,30,11497,667,2000-02-24
133865,130617,0,0,0,8048,1831,9505,46,11951,701,2000-02-25
129477,126021,0,0,0,9190,1720,9598,30,10755,630,2000-02-26
129992,126307,0,0,0,8087,1600,8494,37,11178,598,2000-02-27
125464,121984,0,0,0,5739,1251,7756,21,10621,570,2000-02-28
15790,15361,0,0,0,552,4,951,0,62,56,2000-02-29
124150,120939,0,0,0,2816,885,8593,45,10482,511,2000-03-01
126282,123078,0,0,0,4998,1277,8846,23,10932,547,2000-03-02
131002,127720,0,0,0,5324,1073,8842,38,11287,577,2000-03-03
122604,119396,0,0,0,4491,827,8347,37,10089,510,2000-03-04
128451,125397,0,0,0,4642,854,8488,20,10465,486,2000-03-05
123321,120205,0,0,0,2607,702,8359,20,10728,572,2000-03-06
125701,122437,0,0,0,2103,573,8278,26,10027,565,2000-03-07
