temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
8230,8170,7191,8236,5772,2355,0,4,0,28,18,1968-01-01
8531,8491,7218,8538,5893,2414,0,3,0,27,18,1968-01-02
8659,8613,7161,8667,5941,2408,0,5,0,31,19,1968-01-03
8670,8627,7519,8680,5941,2407,0,4,0,30,19,1968-01-04
8689,8644,7804,8697,5936,2407,0,5,0,29,17,1968-01-05
8417,8375,7042,8421,5826,2380,0,4,0,26,18,1968-01-06
8371,8320,7345,8381,5803,2382,0,3,0,31,20,1968-01-07
8632,8581,7651,8638,5935,2412,0,4,0,32,19,1968-01-08
8688,8645,7600,8692,5948,2406,0,1,0,32,20,1968-01-09
8672,8622,7750,8680,5930,2407,0,1,0,23,19,1968-01-10
8683,8639,7868,8703,5944,2406,0,3,0,23,20,1968-01-11
8717,8664,7863,8728,5947,2407,0,1,0,30,21,1968-01-12
8571,8518,7549,8584,5886,2376,0,7,0,31,22,1968-01-13
8407,8352,7247,8417,5821,2349,0,3,0,28,19,1968-01-14
8612,8550,7569,8625,5907,2401,0,3,0,30,18,1968-01-15
8684,8602,7376,8695,5940,2407,0,5,0,30,17,1968-01-16
8713,8625,7120,8731,5948,2406,0,4,0,29,17,1968-01-17
8686,8589,7236,8717,5956,2407,0,0,0,35,15,1968-01-18
8685,8588,7204,8715,5960,2407,0,4,0,30,13,1968-01-19
8419,8337,6855,8430,5809,2383,0,8,0,32,13,1968-01-20
8337,8218,6449,8329,5793,2381,0,3,0,30,12,1968-01-21
8649,8580,6834,8639,5944,2405,0,2,0,31,11,1968-01-22
8715,8659,7342,8730,5961,2414,0,3,0,28,11,1968-01-23
8668,8624,7639,8679,5923,2408,0,4,0,29,11,1968-01-24
8720,8676,7621,8731,5961,2408,0,6,0,25,12,1968-01-25
8701,8658,7643,8708,5965,2414,0,8,0,30,15,1968-01-26
8398,8351,7067,8395,5812,2385,0,7,0,32,15,1968-01-27
8261,8223,6944,8251,5737,2379,0,7,0,24,13,1968-01-28
8614,8524,7352,8606,5900,2392,0,7,0,29,13,1968-01-29
8666,8568,7227,8684,5913,2390,0,5,0,31,15,1968-01-30
8635,8540,7559,8643,5912,2390,0,0,0,23,14,1968-01-31
8664,8552,7712,8681,5917,2399,0,4,0,24,11,1968-02-01
8675,8560,7469,8689,5933,2414,0,5,0,26,11,1968-02-02
8356,8222,7372,8373,5785,2392,0,2,0,32,10,1968-02-03
8254,8092,7072,8267,5733,2389,0,0,0,27,9,1968-02-04
8579,8404,7137,8594,5887,2413,0,2,0,28,8,1968-02-05
8701,8585,7138,8716,5957,2415,0,4,0,28,8,1968-02-06
8700,8617,7529,8723,5955,2416,0,2,0,28,10,1968-02-07
8732,8658,7616,8755,5976,2415,0,2,0,31,10,1968-02-08
8696,8639,7517,8709,5953,2415,0,0,0,35,8,1968-02-09
8381,8348,7226,8384,5807,2391,0,3,0,30,9,1968-02-10
8271,8235,7241,8289,5745,2387,0,3,0,29,10,1968-02-11
8572,8524,7291,8595,5892,2407,0,2,0,28,11,1968-02-12
8646,8612,7757,8661,5928,2414,0,6,0,27,11,1968-02-13
8684,8647,7480,8703,5973,2408,0,4,0,25,12,1968-02-14
8651,8604,7489,8666,5950,2407,0,5,0,24,12,1968-02-15
8660,8622,7492,8674,5951,2416,0,6,0,26,11,1968-02-16
8402,8338,7538,8417,5819,2395,0,0,0,27,11,1968-02-17
8248,8151,7478,8237,5730,2389,0,0,0,28,10,1968-02-18
8557,8482,7601,8552,5875,2412,0,0,0,30,9,1968-02-19
8704,8647,7686,8713,5967,2416,0,0,0,28,9,1968-02-20
8686,8629,8139,8704,5951,2415,0,1,0,24,13,1968-02-21
8387,8331,7623,8395,5841,2400,0,0,0,29,10,1968-02-22
8611,8552,7663,8617,5923,2409,0,0,0,27,9,1968-02-23
8438,8380,7067,8436,5840,2392,0,0,0,30,9,1968-02-24
8320,8263,7014,8335,5799,2389,0,0,0,29,13,1968-02-25
8602,8526,7040,8620,5908,2413,0,1,0,29,9,1968-02-26
8725,8643,7075,8742,5979,2412,0,2,0,31,8,1968-02-27
8681,8599,7362,8711,5940,2421,0,1,0,26,7,1968-02-28
8689,8584,7643,8711,5957,2416,0,2,0,25,8,1968-02-29
8739,8637,7951,8732,5978,2427,0,0,0,25,14,1968-03-01
