temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
14883,14744,13027,14885,11835,5066,0,9,0,115,170,1962-01-01
15117,14975,12961,15118,11941,5086,0,9,0,117,175,1962-01-02
15155,14991,12983,15162,11968,5086,0,6,0,149,175,1962-01-03
15175,14996,13478,15182,11982,5095,0,7,0,163,162,1962-01-04
15193,14997,13306,15196,11990,5040,0,4,0,122,178,1962-01-05
15121,14945,13269,15126,11969,4999,0,2,0,155,159,1962-01-06
15047,14918,13521,15053,11918,5019,0,8,0,178,173,1962-01-07
15211,15090,13660,15217,12005,5025,0,8,0,165,187,1962-01-08
15194,15069,13804,15201,11998,5023,0,11,0,119,178,1962-01-09
15147,14997,14057,15152,11962,5000,0,8,0,109,188,1962-01-10
15206,15025,13627,15217,12006,4992,0,9,0,131,189,1962-01-11
15235,15081,12964,15243,12022,5032,0,2,0,142,186,1962-01-12
15200,15045,13064,15178,11987,5013,0,8,0,157,177,1962-01-13
15127,14964,13285,15109,11930,5026,0,14,0,129,186,1962-01-14
15188,15032,13404,15193,11946,5034,0,12,0,134,188,1962-01-15
15206,14998,13152,15210,11953,5039,0,15,0,140,170,1962-01-16
15269,15140,12723,15279,11999,5044,0,10,0,129,171,1962-01-17
15296,15205,13472,15306,12013,5029,0,8,0,126,168,1962-01-18
15229,15122,13425,15233,11983,5021,0,6,0,111,179,1962-01-19
15077,14954,13029,15090,11915,4962,0,9,0,86,185,1962-01-20
15060,14927,13174,15070,11892,4997,0,12,0,95,188,1962-01-21
15231,15026,13897,15242,11970,5052,0,16,0,124,179,1962-01-22
15220,15012,13729,15229,11957,5067,0,11,0,132,181,1962-01-23
15269,15111,12883,15271,12001,5063,0,9,0,145,174,1962-01-24
15160,14914,12982,15167,11945,5025,0,7,0,153,176,1962-01-25
15282,15025,13113,15291,11996,5057,0,8,0,150,175,1962-01-26
15160,14862,13529,15166,11935,5096,0,7,0,162,169,1962-01-27
15134,14867,13425,15139,11912,5097,0,14,0,128,179,1962-01-28
15222,14961,12761,15228,11975,5105,0,4,0,107,179,1962-01-29
15231,15057,13093,15233,11972,5109,0,6,0,132,177,1962-01-30
15215,15071,13075,15227,11970,5111,0,7,0,140,179,1962-01-31
15238,15091,12600,15246,11986,5106,0,9,0,127,180,1962-02-01
15253,15109,12459,15258,11979,5091,0,7,0,125,191,1962-02-02
15064,14938,11868,15066,11903,5062,0,10,0,125,182,1962-02-03
15091,14962,12612,15096,11876,5084,0,6,0,164,178,1962-02-04
15235,15069,13237,15236,11941,5106,0,7,0,102,187,1962-02-05
15238,15082,13532,15246,11967,5083,0,8,0,98,172,1962-02-06
15259,15099,13590,15262,11987,5112,0,15,0,99,176,1962-02-07
15267,15117,13062,15273,12012,5116,0,12,0,77,176,1962-02-08
15237,15112,12923,15241,11976,5108,0,13,0,93,178,1962-02-09
15079,14976,13674,15082,11919,5103,0,8,0,110,178,1962-02-10
15111,14997,13188,15111,11919,5100,0,7,0,129,184,1962-02-11
15203,15060,12963,15207,11960,5108,0,5,0,116,182,1962-02-12
15276,15143,13139,15278,11999,5101,0,7,0,133,197,1962-02-13
