temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
14432,14311,12306,14371,11547,5378,0,5,0,42,21,1964-01-01
14599,14453,13139,14527,11505,5376,0,5,0,43,20,1964-01-02
14631,14492,13005,14559,11514,5398,0,4,0,45,17,1964-01-03
14464,14360,12682,14397,11483,5362,0,5,0,46,15,1964-01-04
14435,14331,12605,14376,11444,5382,0,4,0,42,15,1964-01-05
14629,14486,12515,14588,11540,5394,0,5,0,39,15,1964-01-06
14705,14523,12706,14628,11561,5390,0,4,0,38,14,1964-01-07
14652,14518,12799,14563,11555,5401,0,4,0,38,14,1964-01-08
14638,14448,13054,14582,11521,5378,0,5,0,40,16,1964-01-09
14604,14390,13088,14533,11492,5380,0,2,0,47,15,1964-01-10
14453,14303,12837,14376,11473,5382,0,6,0,46,14,1964-01-11
14447,14277,12839,14349,11448,5350,0,4,0,41,18,1964-01-12
14642,14421,13165,14568,11530,5348,0,5,0,46,22,1964-01-13
14661,14439,13104,14617,11533,5378,0,4,0,43,24,1964-01-14
14649,14453,12316,14608,11516,5381,0,4,0,41,23,1964-01-15
14602,14444,12445,14560,11510,5379,0,4,0,44,25,1964-01-16
14664,14488,12836,14621,11539,5379,0,4,0,38,24,1964-01-17
14498,14356,12538,14441,11488,5375,0,3,0,41,19,1964-01-18
14413,14316,12410,14365,11453,5376,0,5,0,44,19,1964-01-19
14551,14407,13056,14517,11522,5367,0,5,0,47,19,1964-01-20
14645,14431,13198,14581,11539,5401,0,3,0,43,13,1964-01-21
14644,14375,12769,14588,11536,5379,0,2,0,44,9,1964-01-22
14673,14398,12387,14653,11556,5400,0,3,0,38,9,1964-01-23
14656,14466,12482,14610,11561,5400,0,4,0,40,10,1964-01-24
14477,14327,12992,14424,11488,5395,0,3,0,47,10,1964-01-25
14410,14281,12619,14350,11434,5366,0,6,0,42,9,1964-01-26
14618,14450,12488,14566,11521,5392,0,3,0,39,8,1964-01-27
14685,14477,12682,14641,11558,5387,0,2,0,49,10,1964-01-28
14657,14454,12732,14613,11537,5398,0,3,0,47,11,1964-01-29
14597,14374,12210,14552,11494,5398,0,2,0,41,11,1964-01-30
14597,14390,12172,14546,11484,5397,0,3,0,44,12,1964-01-31
14503,14331,12679,14442,11476,5408,0,2,0,44,10,1964-02-01
14420,14300,12660,14344,11438,5408,0,2,0,43,11,1964-02-02
14655,14500,13018,14576,11551,5424,0,3,0,42,10,1964-02-03
14618,14493,12781,14570,11520,5430,0,3,0,47,12,1964-02-04
14611,14471,12876,14531,11518,5423,0,4,0,42,11,1964-02-05
14660,14527,13395,14573,11545,5409,0,4,0,32,9,1964-02-06
14688,14569,13326,14608,11574,5434,0,1,0,38,13,1964-02-07
14510,14405,12861,14434,11514,5441,0,3,0,35,14,1964-02-08
14452,14380,12278,14361,11470,5424,0,3,0,43,12,1964-02-09
14627,14489,12454,14547,11537,5441,0,4,0,43,11,1964-02-10
14638,14479,13287,14582,11528,5447,0,4,0,47,13,1964-02-11
14657,14537,13309,14599,11543,5424,0,3,0,44,15,1964-02-12
14600,14451,12875,14569,11518,5423,0,3,0,42,16,1964-02-13
14637,14477,13193,14573,11548,5424,0,2,0,36,12,1964-02-14
14481,14347,12865,14431,11496,5405,0,2,0,41,16,1964-02-15
14447,14304,12949,14388,11449,5422,0,4,0,45,20,1964-02-16
14607,14447,13091,14559,11558,5436,0,4,0,43,16,1964-02-17
14592,14411,12573,14532,11523,5407,0,0,0,40,14,1964-02-18
14653,14483,13276,14587,11562,5419,0,1,0,35,16,1964-02-19
14651,14478,13488,14578,11547,5438,0,0,0,33,14,1964-02-20
14450,14309,13026,14385,11482,5407,0,2,0,38,15,1964-02-21
14405,14273,12602,14361,11454,5434,0,2,0,43,15,1964-02-22
14422,14295,12741,14364,11446,5408,0,4,0,41,15,1964-02-23
14546,14428,12747,14491,11486,5406,0,3,0,42,16,1964-02-24
14604,14512,13102,14571,11519,5406,0,5,0,40,15,1964-02-25
14625,14539,13074,14561,11544,5426,0,1,0,39,14,1964-02-26
