temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
36363,33288,33578,38869,14543,5850,3,4459,0,1205,571,1995-01-01
37906,34819,34714,39626,14683,5837,27,5061,2,1129,628,1995-01-02
39050,35891,35573,40517,14434,5872,12,5422,0,1041,659,1995-01-03
40423,37241,36798,41799,14307,5886,12,5802,2,1001,639,1995-01-04
40440,37522,37636,41914,13903,5850,20,6003,1,1004,658,1995-01-05
41749,38625,39554,45017,15421,5859,5,5794,0,1119,739,1995-01-06
41093,37770,39095,43919,15272,5865,6,5838,0,1238,796,1995-01-07
40430,37215,36409,41613,14422,5854,13,5755,0,1087,730,1995-01-08
41466,38189,35521,43055,14824,5854,6,5947,0,983,696,1995-01-09
42003,38623,37553,44032,15185,5880,2,5899,0,988,675,1995-01-10
43112,39707,40215,45742,15894,5902,1,5941,2,1083,636,1995-01-11
43014,39411,39174,46001,15957,5894,5,5929,2,1241,636,1995-01-12
42388,38816,38537,45485,15987,5926,5,5980,0,1286,587,1995-01-13
41382,38004,38541,44445,15940,5914,1,5868,0,1294,508,1995-01-14
40507,37103,36809,43095,15888,5908,4,5692,0,1242,485,1995-01-15
40750,37178,37630,43053,15486,5900,7,5763,0,1253,530,1995-01-16
42007,38663,38856,44834,15815,5918,3,5966,0,1197,537,1995-01-17
42410,39156,38816,44793,15331,5927,4,6111,0,1181,515,1995-01-18
41957,38655,38407,44663,15292,5934,0,6093,1,1178,512,1995-01-19
42304,38985,39766,44803,15405,5971,6,6036,0,1215,531,1995-01-20
41913,38612,38767,43750,15226,5949,1,5869,0,1190,576,1995-01-21
40559,37466,37236,42573,15077,5917,7,5724,0,1136,675,1995-01-22
41085,37882,37598,43152,14880,5923,6,5911,1,1194,684,1995-01-23
41859,38601,36513,42979,14932,5919,20,5902,2,1162,704,1995-01-24
42031,38534,36202,43264,14729,5969,21,5937,1,998,666,1995-01-25
42175,38489,36688,43962,14908,5943,3,6128,1,1079,632,1995-01-26
41603,37926,36873,43881,15053,5899,6,5999,2,1112,600,1995-01-27
41845,38193,39134,44251,15276,5927,3,6124,1,1161,631,1995-01-28
40778,37284,37925,42608,14821,5911,3,5877,1,1198,611,1995-01-29
41641,38038,37973,43780,15010,5925,8,5961,1,1097,616,1995-01-30
41663,38198,37805,43059,13875,5917,24,5997,6,1085,601,1995-01-31
42166,38659,38068,43443,14638,5940,5,5972,1,1042,592,1995-02-01
42315,38708,37280,43549,14676,5923,4,6364,0,1143,574,1995-02-02
41776,38480,38262,43699,14672,5966,10,6116,1,1099,499,1995-02-03
41210,37968,38853,43503,14908,5932,3,6060,1,1196,604,1995-02-04
40235,36987,36817,41683,14562,5924,8,5848,0,1098,645,1995-02-05
41702,38464,37453,43224,14769,5976,6,6152,1,1076,676,1995-02-06
