temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
25488,24079,23017,27350,12994,5802,0,4024,3,734,766,1983-01-01
25999,24551,23941,28141,13317,5767,0,4116,5,755,746,1983-01-02
26855,25400,25123,28945,13404,5799,0,4400,6,788,774,1983-01-03
26981,25374,24542,28844,13271,5793,0,4303,6,775,837,1983-01-04
27360,25156,24400,29319,13177,5768,0,4389,6,684,769,1983-01-05
27387,25116,24112,29880,13265,5759,0,4358,7,748,768,1983-01-06
27831,25578,25349,30269,13519,5747,0,4402,3,806,798,1983-01-07
26631,24558,25328,29072,13394,5743,0,4249,5,810,780,1983-01-08
25892,23891,25028,28072,13113,5729,0,4334,7,783,677,1983-01-09
27137,24818,26584,30080,13574,5755,0,4284,5,859,699,1983-01-10
27420,25108,27112,30462,13457,5778,0,4241,7,1066,680,1983-01-11
27313,25131,25711,29148,13082,5781,0,4212,5,948,698,1983-01-12
27574,25311,24688,29172,13090,5779,0,4246,7,677,670,1983-01-13
27782,25493,23664,29213,13275,5787,0,4578,6,605,630,1983-01-14
26982,24881,24914,28922,13225,5742,0,4316,2,630,749,1983-01-15
26652,24654,24217,28400,12981,5733,0,4118,4,614,851,1983-01-16
27600,25545,24643,29618,13359,5787,0,4213,3,746,817,1983-01-17
27447,25361,25550,29235,13324,5735,0,4244,5,718,755,1983-01-18
27441,25425,26190,29553,13338,5737,0,4206,5,771,834,1983-01-19
26992,25202,25453,29231,13346,5729,0,4169,7,849,875,1983-01-20
27097,25121,25248,29567,13333,5744,0,4226,14,779,908,1983-01-21
26636,24702,24944,29400,13404,5733,0,4155,7,852,952,1983-01-22
26084,24232,24935,29573,13348,5678,0,3955,6,951,947,1983-01-23
27090,25117,26398,30076,13374,5758,0,4002,8,1053,940,1983-01-24
26876,24958,25136,29122,13013,5744,0,4051,5,875,813,1983-01-25
27329,25458,25298,29305,13261,5767,0,4269,4,755,750,1983-01-26
27721,25787,25693,29817,13383,5769,0,4510,2,719,710,1983-01-27
27192,25191,25218,29164,13067,5747,0,4547,4,715,714,1983-01-28
26758,24845,24378,29004,13307,5742,0,4485,4,651,694,1983-01-29
26199,24352,23502,28500,13210,5754,0,4266,2,882,703,1983-01-30
27345,25380,24920,30035,13456,5766,0,4350,1,849,814,1983-01-31
27470,25565,25405,29924,13599,5755,0,4395,5,783,849,1983-02-01
26702,24738,26168,29401,13004,5687,0,4089,5,816,716,1983-02-02
26841,24746,26296,29340,13164,5698,0,4095,4,951,846,1983-02-03
27379,25285,25806,29474,13126,5690,0,4258,9,829,911,1983-02-04
26816,24846,25007,28863,13254,5674,0,4070,5,737,895,1983-02-05
26553,24551,25107,29079,13441,5677,0,4081,2,881,955,1983-02-06
27014,25008,26128,29584,13352,5694,0,3996,7,936,1112,1983-02-07
27644,25578,25763,29850,13399,5702,0,4166,6,793,1040,1983-02-08
27419,25422,25147,29591,13254,5718,0,4076,4,785,973,1983-02-09
27688,25654,26454,30261,13453,5742,0,4298,6,869,931,1983-02-10
27669,25601,26434,30177,13451,5733,0,4316,4,957,1056,1983-02-11
26949,25135,24831,28851,13073,5703,0,4260,2,823,971,1983-02-12
26618,24751,23977,28374,12965,5661,0,4357,5,701,803,1983-02-13
27343,25278,24687,29428,13244,5660,0,4322,2,745,769,1983-02-14
27538,25521,24133,29509,13267,5651,0,4587,4,657,769,1983-02-15
27304,25340,24441,29438,13234,5666,0,4581,0,631,708,1983-02-16
27611,25484,26032,30149,13197,5677,0,4312,4,745,704,1983-02-17
27482,25399,25580,29681,13157,5702,0,4379,6,768,750,1983-02-18
26768,24913,23967,28450,13085,5695,0,4421,2,741,693,1983-02-19
26104,24254,23386,27497,12954,5713,0,4386,0,581,605,1983-02-20
26591,24709,23954,28573,13121,5702,0,4502,6,575,605,1983-02-21
27239,25434,24665,29551,13307,5755,0,4504,6,726,605,1983-02-22
27228,25550,25804,29974,13393,5722,0,4598,2,881,587,1983-02-23
27655,25612,25714,30003,13338,5713,0,4569,5,832,636,1983-02-24
27479,25418,26637,29664,13246,5694,0,4322,7,909,658,1983-02-25
26927,24794,26485,28777,12969,5689,0,4264,8,745,610,1983-02-26
26253,24281,25811,28203,12876,5697,0,4191,6,762,606,1983-02-27
27077,25036,24894,29027,13139,5714,0,4310,10,840,634,1983-02-28
26956,25080,24775,29276,13136,5713,0,4304,12,860,603,1983-03-01
27032,25152,25448,29454,13148,5664,0,4294,9,820,633,1983-03-02
27225,25322,25685,29778,13189,5660,0,4412,8,741,663,1983-03-03
26590,24762,25591,28897,13085,5641,0,4342,4,823,591,1983-03-04
26780,24986,26349,29081,13250,5652,0,4341,5,927,565,1983-03-05
26312,24451,26178,28868,13228,5643,0,4254,8,958,599,1983-03-06
27102,25228,26697,29940,13317,5672,0,4284,9,1095,599,1983-03-07
27202,25190,26103,29835,13334,5692,0,4285,4,1024,592,1983-03-08
27374,25441,26742,29783,13245,5714,0,4293,5,935,572,1983-03-09
27715,25609,26630,29882,13246,5724,0,4348,5,855,539,1983-03-10
27503,25534,26553,29609,13256,5728,0,4478,3,848,549,1983-03-11
27166,25136,26089,29036,13131,5723,0,4510,8,735,513,1983-03-12
26769,24799,25417,28721,12921,5685,0,4546,7,752,546,1983-03-13
27492,25538,25913,29486,13130,5715,0,4538,8,778,532,1983-03-14
27281,25437,25603,29279,13140,5723,0,4182,5,694,568,1983-03-15
27378,25627,26485,29613,13421,5738,0,4504,7,877,610,1983-03-16
27705,25785,27534,29921,13399,5752,0,4472,6,737,529,1983-03-17
27567,25611,27758,30292,13425,5740,0,4342,5,801,446,1983-03-18
27194,25185,26617,29784,13389,5746,0,4353,8,898,594,1983-03-19
26370,24424,25844,28834,12938,5718,0,4135,6,854,621,1983-03-20
26918,25000,26972,29336,12884,5747,0,4001,4,856,554,1983-03-21
27771,25859,27322,30127,13319,5747,0,4416,2,840,636,1983-03-22
27607,25635,26720,29620,13214,5761,0,4351,3,780,624,1983-03-23
27581,25575,27261,29814,13253,5749,0,4394,4,755,595,1983-03-24
27521,25584,26356,29232,13290,5726,0,4581,4,695,613,1983-03-25
27081,25144,25815,28765,13319,5707,0,4476,7,678,639,1983-03-26
26594,24762,26442,28789,13311,5703,0,4301,5,838,621,1983-03-27
27399,25506,26977,29737,13302,5747,0,4472,5,951,581,1983-03-28
26989,25151,26300,28873,12996,5717,0,4293,8,669,494,1983-03-29
27544,25569,26840,29755,13411,5731,0,4606,4,792,536,1983-03-30
27894,25849,26622,30240,13451,5759,0,4572,3,929,479,1983-03-31
27067,25080,25382,28751,13166,5851,0,4497,3,779,395,1983-04-01
26930,25034,26268,28760,13226,5888,0,4474,7,779,354,1983-04-02
26690,24638,26837,28918,13165,5863,0,4264,4,953,415,1983-04-03
27645,25479,27069,29989,13389,5856,0,4505,6,906,528,1983-04-04
27657,25577,27260,30166,13430,5856,0,4531,4,791,509,1983-04-05
27046,25000,26318,29549,13307,5868,0,4439,5,817,410,1983-04-06
26882,24890,26409,29893,13295,5902,0,4510,6,788,345,1983-04-07
26324,24468,26684,29869,13239,5907,0,4462,5,996,370,1983-04-08
26140,24228,26528,29059,13192,5900,0,4377,2,921,357,1983-04-09
25471,23650,25677,27929,12751,5870,0,3988,3,884,325,1983-04-10
26485,24565,26428,29157,12902,5910,0,4322,2,901,399,1983-04-11
26514,24654,26137,28775,12885,5889,0,4319,6,786,454,1983-04-12
26811,24936,26160,28862,12912,5878,0,4535,5,733,444,1983-04-13
26811,24972,26127,28747,12936,5926,0,4478,4,730,381,1983-04-14
26730,24834,25977,28597,12872,5872,0,4454,11,708,331,1983-04-15
26494,24489,25318,28440,12776,5863,0,4360,8,665,344,1983-04-16
25777,23904,24950,27785,12704,5842,0,4408,5,727,393,1983-04-17
26761,24794,26707,29152,12995,5877,0,4421,8,746,354,1983-04-18
27087,25041,26676,29180,12901,5924,0,4616,7,838,347,1983-04-19
26869,24863,26221,29010,12814,5880,0,4437,4,738,349,1983-04-20
27277,25091,26417,29408,12860,5919,0,4562,6,793,323,1983-04-21
27016,25011,24999,29020,12957,5910,0,4653,6,761,295,1983-04-22
26325,24396,24739,28202,12891,5889,0,4628,8,728,241,1983-04-23
26401,24405,25915,28403,12839,5920,0,4527,3,815,219,1983-04-24
27060,24987,26437,28963,12849,5972,0,4533,1,765,202,1983-04-25
27230,25177,26188,29180,12895,5933,0,4646,6,768,222,1983-04-26
27293,25265,25566,29335,12868,5907,0,4759,5,693,228,1983-04-27
27360,25330,25941,29799,13168,5918,0,4712,8,739,210,1983-04-28
26881,24838,26188,29328,13018,5888,0,4548,9,927,212,1983-04-29
26199,24229,25751,28438,12914,5888,0,4498,5,883,190,1983-04-30
25771,23856,25640,27984,12709,5912,0,4450,3,863,159,1983-05-01
26740,24696,26968,29096,12827,5914,0,4547,4,922,162,1983-05-02
27041,24980,27384,29763,12787,5902,0,4549,6,1041,183,1983-05-03
27006,24915,26534,29435,12855,5911,0,4556,6,1130,173,1983-05-04
27005,24879,25200,28577,12618,5846,0,4661,6,879,149,1983-05-05
27026,24983,25548,28573,12716,5833,0,4673,4,790,145,1983-05-06
26107,24259,25170,27889,12613,5790,0,4521,1,807,150,1983-05-07
25632,23781,25640,27624,12585,5792,0,4359,5,874,157,1983-05-08
26708,24735,26487,28620,12746,5839,0,4610,2,875,162,1983-05-09
26793,24712,26177,28893,12754,5857,0,4688,4,751,163,1983-05-10
27051,24945,25812,28970,12862,5821,0,4678,3,692,196,1983-05-11
26884,24742,25474,28891,12870,5826,0,4637,1,611,182,1983-05-12
26811,24676,25889,28967,12816,5859,0,4681,4,697,192,1983-05-13
26247,24142,25855,28785,12845,5857,0,4513,5,861,167,1983-05-14
25770,23703,26090,28517,12720,5817,0,4331,8,1072,166,1983-05-15
26631,24557,26669,28989,12864,5875,0,4487,5,998,184,1983-05-16
26740,24651,26208,28642,12718,5898,0,4544,0,893,173,1983-05-17
26829,24704,26374,28915,12836,5881,0,4584,0,884,166,1983-05-18
25965,23854,25932,28333,12318,5836,0,4280,1,868,124,1983-05-19
26770,24687,26871,29506,12989,5823,0,4466,0,1103,128,1983-05-20
26357,24272,26455,29465,12986,5849,0,4556,1,1127,138,1983-05-21
25662,23679,25210,28290,12734,5834,0,4385,4,1055,129,1983-05-22
25634,23665,24992,27943,12619,5814,0,4021,3,889,121,1983-05-23
26110,24089,24647,27847,12498,5862,0,4665,3,780,106,1983-05-24
