temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
26405,24235,23039,28055,12541,6332,0,4439,4,550,950,1984-01-01
27454,25007,24890,29927,13085,6080,0,4358,4,673,978,1984-01-02
28279,25827,25444,30535,13392,6170,0,4484,6,771,999,1984-01-03
28727,26337,26373,30933,13466,6173,0,4692,6,719,969,1984-01-04
28561,26039,25960,31215,13380,6182,0,4601,7,807,947,1984-01-05
29002,26428,26077,31830,13450,6171,0,4690,5,794,894,1984-01-06
28096,25494,24937,30609,13113,6176,0,4616,6,785,855,1984-01-07
28011,25465,24814,30481,13412,6167,0,4581,9,667,840,1984-01-08
28279,25660,25599,30869,13609,6163,0,4045,7,764,888,1984-01-09
29145,26501,27547,32312,13747,6176,0,4524,5,960,989,1984-01-10
28917,26284,27310,31449,13536,6153,0,4534,7,1097,1088,1984-01-11
29085,26585,26738,31209,13546,6151,0,4778,9,759,982,1984-01-12
28874,26529,27856,31491,13741,6141,0,4504,9,662,1004,1984-01-13
27994,25802,27306,30803,13461,6105,0,4196,4,870,1168,1984-01-14
27715,25487,26161,30394,13370,6102,0,4177,4,858,1076,1984-01-15
28463,26183,26404,31817,13676,6127,0,4339,5,872,1112,1984-01-16
28721,26407,25941,31509,13636,6153,0,4399,6,795,1093,1984-01-17
27900,25611,25923,31065,13565,6130,0,4267,1,829,1225,1984-01-18
28441,25972,25943,30866,13189,6120,0,4343,5,900,1265,1984-01-19
28667,26189,26686,30727,13341,6136,0,4548,6,686,1198,1984-01-20
28049,25701,25417,29881,13198,6122,0,4477,6,716,1131,1984-01-21
27376,25056,24593,29295,13051,6128,0,4339,10,665,1082,1984-01-22
28384,25885,26562,31127,13657,6136,0,4409,6,810,1064,1984-01-23
28705,25965,27581,32583,13743,6141,0,4335,8,996,1130,1984-01-24
28258,25570,26963,31513,13600,6109,0,4681,5,1074,946,1984-01-25
28850,26346,27281,31632,13586,6166,0,4708,4,877,920,1984-01-26
28530,26045,26745,31395,13506,6170,0,4735,2,845,905,1984-01-27
28169,25681,26063,30442,13243,6136,0,4748,8,859,896,1984-01-28
27416,25174,25380,29866,13325,6137,0,4437,4,784,948,1984-01-29
28459,25991,25915,30849,13400,6179,0,4400,4,790,970,1984-01-30
28871,26241,26459,31080,13445,6175,0,4684,5,773,958,1984-01-31
