temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
39710,37836,0,0,0,5688,235,359,1,595,554,1999-01-01
41546,39643,0,0,0,6081,446,584,0,925,752,1999-01-02
40799,38925,0,0,0,5752,306,623,0,991,815,1999-01-03
38754,36760,0,0,0,5557,119,165,2,902,748,1999-01-04
36998,35019,0,0,0,5482,93,132,3,787,739,1999-01-05
40490,38304,0,0,0,5237,170,245,0,791,761,1999-01-06
41213,38936,0,0,0,5380,204,358,3,869,783,1999-01-07
42983,40859,0,0,0,5743,387,546,1,883,814,1999-01-08
42185,40074,0,0,0,6459,516,726,2,1066,854,1999-01-09
6502,6450,0,0,0,4670,8,12,2,474,164,1999-01-10
39914,37954,0,0,0,5472,139,215,1,857,785,1999-01-11
39759,37851,0,0,0,5745,221,317,1,951,801,1999-01-12
41914,39857,0,0,0,5772,270,414,2,942,768,1999-01-13
44136,42079,0,0,0,5899,456,602,2,1023,711,1999-01-14
43059,41203,0,0,0,6550,543,818,2,1080,763,1999-01-15
42529,40440,0,0,0,6339,293,430,0,1069,718,1999-01-16
42765,40690,0,0,0,6448,298,428,1,950,667,1999-01-17
44272,42001,0,0,0,7069,660,970,2,1163,673,1999-01-18
42613,40031,0,0,0,6203,301,449,1,1124,694,1999-01-19
43678,40908,0,0,0,6292,331,469,1,878,643,1999-01-20
44831,42099,0,0,0,6345,340,528,0,956,653,1999-01-21
38053,36225,0,0,0,6521,458,831,0,984,629,1999-01-22
45091,43148,0,0,0,7273,798,1063,1,1179,706,1999-01-23
44226,42297,0,0,0,6932,551,775,1,1185,682,1999-01-24
42816,40786,0,0,0,6007,234,328,1,991,632,1999-01-25
42854,40580,0,0,0,6119,256,342,2,909,625,1999-01-26
43397,41074,0,0,0,5938,218,355,3,917,649,1999-01-27
42840,40525,0,0,0,6113,322,429,0,971,664,1999-01-28
44055,41572,0,0,0,6497,446,591,1,940,609,1999-01-29
41925,39328,0,0,0,6803,480,606,0,930,594,1999-01-30
42316,39542,0,0,0,6776,531,647,1,863,525,1999-01-31
44140,41323,0,0,0,6347,444,644,0,1051,579,1999-02-01
45067,42160,0,0,0,7044,621,796,0,1179,587,1999-02-02
43502,40688,0,0,0,6140,210,382,1,1095,574,1999-02-03
42277,39351,0,0,0,6123,330,523,0,982,545,1999-02-04
38064,35369,0,0,0,6042,228,267,0,922,507,1999-02-05
39917,37434,0,0,0,6307,300,429,1,974,533,1999-02-06
40614,38113,0,0,0,6865,486,631,1,1006,538,1999-02-07
39963,37544,0,0,0,6034,268,426,1,1001,534,1999-02-08
40061,37611,0,0,0,6177,202,305,0,839,559,1999-02-09
40574,38169,0,0,0,5943,201,355,0,957,575,1999-02-10
41482,39169,0,0,0,5909,166,264,1,831,570,1999-02-11
41934,39818,0,0,0,5938,277,422,1,979,581,1999-02-12
39723,37777,0,0,0,5734,208,332,1,1090,601,1999-02-13
38146,36435,0,0,0,5800,95,145,1,843,506,1999-02-14
38535,36704,0,0,0,5848,60,78,4,742,475,1999-02-15
39726,37849,0,0,0,6152,224,302,0,776,502,1999-02-16
41565,39591,0,0,0,6184,403,567,0,987,526,1999-02-17
42502,40594,0,0,0,6788,494,695,0,1031,526,1999-02-18
41886,40062,0,0,0,5854,238,399,0,987,551,1999-02-19
40437,38664,0,0,0,5436,138,211,1,811,522,1999-02-20
39859,38033,0,0,0,5767,242,359,0,825,500,1999-02-21
38898,37119,0,0,0,5944,210,281,0,824,496,1999-02-22
40513,38741,0,0,0,5991,189,334,0,859,549,1999-02-23
41147,39302,0,0,0,5940,239,332,2,912,557,1999-02-24
41886,40030,0,0,0,6202,322,452,1,914,582,1999-02-25
41447,39584,0,0,0,5838,168,281,0,954,552,1999-02-26
39727,37931,0,0,0,6414,302,402,1,887,519,1999-02-27
40517,38677,0,0,0,6485,551,753,0,990,517,1999-02-28
40379,38580,0,0,0,6560,391,512,1,1015,518,1999-03-01
40135,38301,0,0,0,6209,177,285,1,815,439,1999-03-02
41224,39383,0,0,0,6679,424,596,0,988,546,1999-03-03
41140,39265,0,0,0,6155,330,480,1,1083,589,1999-03-04
40458,38640,0,0,0,5852,131,201,0,886,562,1999-03-05
41571,39703,0,0,0,6184,296,447,0,844,595,1999-03-06
40327,38429,0,0,0,6026,194,303,0,871,641,1999-03-07
40964,39071,0,0,0,6587,347,499,1,847,636,1999-03-08
43344,41423,0,0,0,6609,550,784,1,1088,730,1999-03-09
41611,39682,0,0,0,5742,164,288,0,1027,744,1999-03-10
41012,39044,0,0,0,6225,154,231,1,811,656,1999-03-11
41680,39807,0,0,0,6503,363,499,1,884,667,1999-03-12
40464,38585,0,0,0,6827,415,576,0,993,672,1999-03-13
40812,38985,0,0,0,7036,473,590,1,959,594,1999-03-14
40959,39139,0,0,0,6954,410,551,0,1007,632,1999-03-15
40073,38297,0,0,0,6233,133,237,0,979,616,1999-03-16
40601,38763,0,0,0,6233,71,128,2,840,528,1999-03-17
40222,38474,0,0,0,5972,161,288,2,879,474,1999-03-18
39867,38053,0,0,0,6288,171,219,2,895,480,1999-03-19
39807,37933,0,0,0,6446,213,286,1,862,437,1999-03-20
40022,38131,0,0,0,6454,282,407,0,831,428,1999-03-21
40598,38798,0,0,0,6601,340,458,1,934,421,1999-03-22
41394,39479,0,0,0,6344,191,285,2,901,456,1999-03-23
43498,41632,0,0,0,6211,205,289,1,844,431,1999-03-24
43797,41882,0,0,0,6739,301,450,1,1014,427,1999-03-25
43080,41173,0,0,0,6527,251,349,2,959,409,1999-03-26
42608,40693,0,0,0,6345,222,314,0,889,382,1999-03-27
42427,40485,0,0,0,7384,437,637,0,1027,376,1999-03-28
43168,41196,0,0,0,6535,281,393,1,952,381,1999-03-29
42447,40560,0,0,0,6255,198,286,2,925,395,1999-03-30
43754,41894,0,0,0,6478,280,405,2,934,429,1999-03-31
44754,42941,0,0,0,6705,475,663,1,830,389,1999-04-01
45126,43226,0,0,0,6379,236,409,1,963,449,1999-04-02
44532,42679,0,0,0,6856,395,598,1,923,434,1999-04-03
43437,41632,0,0,0,7070,465,713,0,1206,463,1999-04-04
42465,40689,0,0,0,7014,429,640,0,1144,458,1999-04-05
42801,41023,0,0,0,7041,363,542,0,1029,398,1999-04-06
43727,41902,0,0,0,6504,207,319,0,960,387,1999-04-07
41740,40069,0,0,0,6578,343,362,0,804,306,1999-04-08
44100,42264,0,0,0,7033,477,689,0,1117,362,1999-04-09
42692,40890,0,0,0,6655,302,441,0,1026,349,1999-04-10
43128,41299,0,0,0,7185,402,557,0,950,347,1999-04-11
42992,41147,0,0,0,6337,228,378,0,978,340,1999-04-12
42983,41175,0,0,0,6218,114,204,0,861,326,1999-04-13
43614,41808,0,0,0,7306,389,658,0,1031,356,1999-04-14
43906,42042,0,0,0,7421,494,673,0,1007,331,1999-04-15
43427,41705,0,0,0,6807,476,629,0,982,315,1999-04-16
42310,40575,0,0,0,6473,326,457,0,880,281,1999-04-17
41599,39761,0,0,0,6067,157,253,0,836,296,1999-04-18
41739,39899,0,0,0,6310,186,282,0,868,291,1999-04-19
42355,40457,0,0,0,6581,305,471,0,965,271,1999-04-20
42886,40965,0,0,0,6518,236,404,0,898,278,1999-04-21
44026,42164,0,0,0,7248,468,668,0,948,297,1999-04-22
44167,42278,0,0,0,7156,507,703,2,965,293,1999-04-23
41714,39734,0,0,0,6295,194,524,2,1032,284,1999-04-24
42559,40611,0,0,0,6981,369,524,0,984,291,1999-04-25
44192,42192,0,0,0,6797,396,593,0,1058,278,1999-04-26
43319,41331,0,0,0,6706,366,519,1,1022,264,1999-04-27
44830,42922,0,0,0,6545,344,862,5,985,250,1999-04-28
44702,42759,0,0,0,6826,445,963,3,925,280,1999-04-29
43657,41749,0,0,0,6773,373,515,0,998,274,1999-04-30
42759,40784,0,0,0,6566,316,447,2,979,249,1999-05-01
42445,40539,0,0,0,6732,396,531,0,971,232,1999-05-02
43705,41813,0,0,0,6596,388,578,0,999,244,1999-05-03
43924,41986,0,0,0,6863,544,777,0,1044,244,1999-05-04
44140,42245,0,0,0,7318,534,794,1,1139,232,1999-05-05
44344,42370,0,0,0,7064,444,700,1,1056,229,1999-05-06
43951,42006,0,0,0,7110,368,591,0,1059,223,1999-05-07
43725,41886,0,0,0,6463,286,483,0,1010,217,1999-05-08
42759,40989,0,0,0,6370,264,419,0,986,213,1999-05-09
43366,41547,0,0,0,6915,352,491,1,966,210,1999-05-10
43950,42019,0,0,0,6886,328,479,0,989,233,1999-05-11
44676,42741,0,0,0,7308,447,630,0,1062,222,1999-05-12
45488,43638,0,0,0,6815,393,490,2,1112,217,1999-05-13
41978,40373,0,0,0,6416,302,382,1,1028,206,1999-05-14
43467,41588,0,0,0,6559,215,333,3,935,199,1999-05-15
43579,41778,0,0,0,6492,184,247,0,927,188,1999-05-16
45045,43157,0,0,0,7290,425,483,2,818,198,1999-05-17
46240,44355,0,0,0,6783,378,591,1,1065,213,1999-05-18
45500,43589,0,0,0,6822,320,582,3,1143,202,1999-05-19
45529,43648,0,0,0,7247,292,435,2,989,214,1999-05-20
44404,42469,0,0,0,6633,230,343,2,988,216,1999-05-21
43182,41354,0,0,0,6733,290,408,2,957,204,1999-05-22
41779,40089,0,0,0,7194,413,642,1,994,184,1999-05-23
44656,42821,0,0,0,7111,497,704,0,1072,194,1999-05-24
40137,38419,0,0,0,6423,366,561,0,1087,196,1999-05-25
43567,41682,0,0,0,6448,292,476,1,1072,192,1999-05-26
43068,41180,0,0,0,6301,192,309,1,925,191,1999-05-27
42513,40655,0,0,0,6299,145,268,4,818,185,1999-05-28
42448,40524,0,0,0,6425,221,345,2,829,183,1999-05-29
41974,40150,0,0,0,6799,341,501,0,939,188,1999-05-30
43369,41508,0,0,0,6827,398,622,2,1015,185,1999-05-31
44269,42407,0,0,0,6808,405,646,1,1117,179,1999-06-01
44922,43116,0,0,0,7127,484,725,1,1106,175,1999-06-02
44548,42695,0,0,0,6781,422,671,0,1132,181,1999-06-03
43502,41690,0,0,0,6523,183,321,0,1041,195,1999-06-04
43246,41381,0,0,0,6729,236,385,2,1001,187,1999-06-05
42475,40660,0,0,0,6720,272,391,2,981,180,1999-06-06
43389,41537,0,0,0,6622,281,405,1,1081,188,1999-06-07
41183,39825,0,0,0,6678,227,396,1,997,199,1999-06-08
40954,39177,0,0,0,6478,203,392,0,1019,196,1999-06-09
43047,41223,0,0,0,6910,274,498,1,945,189,1999-06-10
44614,42769,0,0,0,6860,305,517,1,1030,185,1999-06-11
43643,41827,0,0,0,6555,288,441,2,963,177,1999-06-12
