temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
28102,25639,0,0,0,5755,0,4368,5,676,575,1987-01-01
29383,26407,0,0,0,5784,0,4474,5,796,765,1987-01-02
29813,26344,0,0,0,5756,0,4717,5,797,787,1987-01-03
29225,25926,0,0,0,5755,0,4829,8,820,729,1987-01-04
30298,26835,0,0,0,5771,0,4999,4,752,700,1987-01-05
30351,26943,0,0,0,5770,0,4902,3,536,715,1987-01-06
29514,26776,0,0,0,5745,0,4730,3,599,746,1987-01-07
30681,27541,0,0,0,5748,0,4792,4,657,736,1987-01-08
30455,27327,0,0,0,5755,0,4638,5,677,788,1987-01-09
30295,27021,0,0,0,5787,0,4674,4,959,1025,1987-01-10
29105,25840,0,0,0,5793,0,4550,5,836,907,1987-01-11
30184,26899,0,0,0,5790,0,4896,5,685,782,1987-01-12
30190,26961,0,0,0,5795,0,4887,8,643,732,1987-01-13
30325,27149,0,0,0,5754,0,4628,9,634,711,1987-01-14
30339,27122,0,0,0,5761,0,4696,7,670,616,1987-01-15
29488,26373,0,0,0,5768,0,4706,10,888,739,1987-01-16
29870,26534,0,0,0,5775,0,4501,12,846,814,1987-01-17
29125,26021,0,0,0,5790,0,4369,10,959,944,1987-01-18
29722,26430,0,0,0,5780,0,4432,9,1106,1022,1987-01-19
28923,25882,0,0,0,5755,0,3522,4,704,800,1987-01-20
26123,23491,0,0,0,5709,0,3637,3,678,866,1987-01-21
29632,26353,0,0,0,5808,0,4451,8,651,889,1987-01-22
28020,24890,0,0,0,5749,0,3565,1,751,884,1987-01-23
29957,26550,0,0,0,5829,0,4733,0,756,952,1987-01-24
29561,26202,0,0,0,5818,0,4639,2,733,932,1987-01-25
30187,26890,0,0,0,5763,0,4777,5,773,902,1987-01-26
30496,27178,0,0,0,5809,0,4883,5,694,957,1987-01-27
30514,27142,0,0,0,5801,0,4639,5,682,943,1987-01-28
29718,26264,0,0,0,5824,0,4749,4,669,876,1987-01-29
28231,24819,0,0,0,5802,0,4215,5,616,813,1987-01-30
29990,26493,0,0,0,5790,0,4738,6,775,919,1987-01-31
28836,25445,0,0,0,5815,0,4642,4,699,804,1987-02-01
29925,26586,0,0,0,5833,0,4926,6,919,863,1987-02-02
30174,26921,0,0,0,5826,0,4799,5,796,786,1987-02-03
31013,27714,0,0,0,5786,0,4910,9,609,748,1987-02-04
30829,27596,0,0,0,5763,0,4914,12,722,759,1987-02-05
29840,26602,0,0,0,5773,0,4992,8,754,669,1987-02-06
30161,26857,0,0,0,5792,0,5041,8,682,600,1987-02-07
29528,26303,0,0,0,5761,0,4791,14,705,620,1987-02-08
30395,27169,0,0,0,5793,0,4819,5,666,685,1987-02-09
30470,27169,0,0,0,5792,0,4986,4,637,655,1987-02-10
28351,25408,0,0,0,5704,0,4748,8,641,611,1987-02-11
27521,24665,0,0,0,5667,0,4255,10,590,605,1987-02-12
29178,25830,0,0,0,5686,0,3387,6,552,516,1987-02-13
29545,26128,0,0,0,5727,0,4720,2,785,666,1987-02-14
29262,25862,0,0,0,5709,0,4647,2,869,701,1987-02-15
29648,26448,0,0,0,5737,0,4544,1,854,716,1987-02-16
30226,27005,0,0,0,5740,0,4554,3,731,791,1987-02-17
30992,27668,0,0,0,5760,0,4992,6,679,794,1987-02-18
31233,27827,0,0,0,5784,0,4972,5,534,700,1987-02-19
29286,26427,0,0,0,5747,0,5054,8,575,690,1987-02-20
29718,26492,0,0,0,5712,0,4721,11,741,630,1987-02-21
29955,26566,0,0,0,5765,0,4713,7,779,664,1987-02-22
30825,27599,0,0,0,5785,0,4934,7,989,814,1987-02-23
31123,27768,0,0,0,5775,0,4850,6,766,789,1987-02-24
