temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
29858,26546,0,0,0,5826,0,4515,10,954,854,1989-01-01
30782,27284,0,0,0,5814,0,4788,9,812,877,1989-01-02
31622,28131,0,0,0,5845,0,4796,9,890,888,1989-01-03
31232,27873,0,0,0,5795,0,4948,7,911,874,1989-01-04
31977,28431,0,0,0,5803,0,4909,6,838,895,1989-01-05
32035,28345,0,0,0,5834,0,4902,10,1049,978,1989-01-06
31347,27701,0,0,0,5804,0,4660,8,835,900,1989-01-07
30625,27182,0,0,0,5805,0,4632,10,1030,984,1989-01-08
31274,27641,0,0,0,5835,0,4564,7,1041,832,1989-01-09
31832,28290,0,0,0,5882,0,4860,7,858,804,1989-01-10
30875,27525,0,0,0,5841,0,4801,8,764,742,1989-01-11
31442,27974,0,0,0,5785,0,4529,4,993,724,1989-01-12
31743,28269,0,0,0,5798,0,5112,8,1287,848,1989-01-13
31196,27730,0,0,0,5785,0,4922,6,918,731,1989-01-14
30716,27166,0,0,0,5795,0,4780,2,1100,767,1989-01-15
31182,27448,0,0,0,5816,0,4961,4,889,742,1989-01-16
31132,27362,0,0,0,5819,0,5031,8,701,743,1989-01-17
31917,28009,0,0,0,5823,0,5154,8,785,731,1989-01-18
32145,28117,0,0,0,5851,0,5182,7,846,755,1989-01-19
32065,28088,0,0,0,5843,0,5021,8,837,719,1989-01-20
31074,27293,0,0,0,5820,0,5050,7,839,683,1989-01-21
27681,24647,0,0,0,5726,0,4907,7,712,683,1989-01-22
28685,25981,0,0,0,5757,0,4899,9,590,647,1989-01-23
31257,27364,0,0,0,5812,0,5200,10,500,628,1989-01-24
31794,27778,0,0,0,5813,0,4433,6,650,650,1989-01-25
31632,27698,0,0,0,5846,0,5120,7,947,774,1989-01-26
31880,27796,0,0,0,5854,0,5052,7,1022,689,1989-01-27
31054,27248,0,0,0,5827,0,5103,10,756,615,1989-01-28
30925,26990,0,0,0,5828,0,4921,10,758,636,1989-01-29
31998,27880,0,0,0,5872,0,4966,8,980,693,1989-01-30
31980,27960,0,0,0,5847,0,5185,9,1027,718,1989-01-31
31922,27973,0,0,0,5913,0,5023,7,752,778,1989-02-01
32020,28055,0,0,0,5906,0,4824,9,750,941,1989-02-02
32122,28222,0,0,0,5890,0,4760,11,950,966,1989-02-03
31184,27568,0,0,0,5841,0,4481,8,852,962,1989-02-04
30393,26844,0,0,0,5772,0,4288,9,805,1096,1989-02-05
31017,27451,0,0,0,5774,0,4107,11,830,1045,1989-02-06
31859,28184,0,0,0,5793,0,4827,9,936,1035,1989-02-07
32022,28530,0,0,0,5803,0,5116,8,736,1020,1989-02-08
30549,27313,0,0,0,5767,0,4559,9,580,872,1989-02-09
32158,28509,0,0,0,5860,0,5090,11,699,892,1989-02-10
31467,27873,0,0,0,5824,0,4993,10,641,848,1989-02-11
30975,27463,0,0,0,5831,0,4912,8,709,818,1989-02-12
31727,28176,0,0,0,5870,0,4819,10,827,899,1989-02-13
31911,28308,0,0,0,5853,0,5043,9,1042,914,1989-02-14
31842,28253,0,0,0,5833,0,4951,11,891,784,1989-02-15
32138,28605,0,0,0,5817,0,5024,4,911,770,1989-02-16
32163,28845,0,0,0,5852,0,4984,8,805,736,1989-02-17
31433,28158,0,0,0,5844,0,4751,8,769,827,1989-02-18
30880,27617,0,0,0,5830,0,4700,10,786,869,1989-02-19
31774,28326,0,0,0,5821,0,4686,6,807,867,1989-02-20
31220,27903,0,0,0,5808,0,4772,5,1020,779,1989-02-21
32435,28919,0,0,0,5846,0,4905,1,1082,806,1989-02-22
32171,28787,0,0,0,5838,0,4948,7,962,810,1989-02-23
32016,28696,0,0,0,5817,0,5060,6,772,825,1989-02-24
31615,28171,0,0,0,5826,0,5085,11,678,775,1989-02-25
30962,27639,0,0,0,5810,0,4770,4,764,833,1989-02-26
32080,28581,0,0,0,5862,0,4817,6,941,930,1989-02-27
32325,28919,0,0,0,5879,0,4990,6,891,808,1989-02-28
32686,29184,0,0,0,5888,0,4963,8,772,789,1989-03-01
32658,29221,0,0,0,5895,0,4784,3,853,969,1989-03-02
32570,29052,0,0,0,5899,0,4732,4,883,946,1989-03-03
31443,28047,0,0,0,5854,0,4746,5,831,838,1989-03-04
30840,27463,0,0,0,5873,0,4537,9,993,819,1989-03-05
31765,28409,0,0,0,5897,0,4709,12,1037,878,1989-03-06
31778,28850,0,0,0,5883,0,4869,7,930,808,1989-03-07
32564,29144,0,0,0,5853,0,4990,11,752,697,1989-03-08
31921,28643,0,0,0,5880,0,5206,9,704,652,1989-03-09
32048,28784,0,0,0,5876,0,5225,7,632,555,1989-03-10
31515,28364,0,0,0,5844,0,5178,6,655,572,1989-03-11
31050,27849,0,0,0,5852,0,4946,5,783,623,1989-03-12
31978,28693,0,0,0,5884,0,5021,6,753,566,1989-03-13
32133,28883,0,0,0,5864,0,5187,5,705,584,1989-03-14
32540,29143,0,0,0,5889,0,5183,5,756,635,1989-03-15
32408,29193,0,0,0,5874,0,5068,1,803,590,1989-03-16
31587,28422,0,0,0,5854,0,4509,5,760,607,1989-03-17
31164,28126,0,0,0,5872,0,4780,6,727,611,1989-03-18
30846,27854,0,0,0,5857,0,4747,5,787,603,1989-03-19
32000,28679,0,0,0,5887,0,5067,7,644,604,1989-03-20
32130,28863,0,0,0,5884,0,4973,7,994,702,1989-03-21
32225,29003,0,0,0,5906,0,5109,8,950,616,1989-03-22
31516,28262,0,0,0,5889,0,5207,5,678,555,1989-03-23
31652,28462,0,0,0,5919,0,5046,5,685,487,1989-03-24
