temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
26433,24259,0,0,0,6332,0,4441,4,550,950,1984-01-01
27480,25031,0,0,0,6080,0,4362,4,674,978,1984-01-02
28318,25862,0,0,0,6170,0,4489,6,771,1001,1984-01-03
28768,26377,0,0,0,6173,0,4697,6,720,971,1984-01-04
28607,26082,0,0,0,6182,0,4607,7,808,950,1984-01-05
29049,26471,0,0,0,6171,0,4697,5,795,895,1984-01-06
28132,25528,0,0,0,6176,0,4620,6,786,855,1984-01-07
28040,25490,0,0,0,6167,0,4583,9,668,840,1984-01-08
28316,25695,0,0,0,6163,0,4049,7,765,891,1984-01-09
29192,26544,0,0,0,6176,0,4528,5,961,991,1984-01-10
28963,26327,0,0,0,6153,0,4539,7,1098,1089,1984-01-11
29132,26628,0,0,0,6151,0,4784,9,760,983,1984-01-12
28918,26572,0,0,0,6141,0,4509,9,663,1005,1984-01-13
28032,25837,0,0,0,6105,0,4200,4,870,1169,1984-01-14
27744,25512,0,0,0,6102,0,4181,4,858,1077,1984-01-15
28502,26218,0,0,0,6127,0,4341,5,872,1112,1984-01-16
28767,26450,0,0,0,6153,0,4403,6,796,1093,1984-01-17
27947,25654,0,0,0,6130,0,4271,1,829,1225,1984-01-18
28489,26015,0,0,0,6120,0,4348,5,901,1265,1984-01-19
28714,26232,0,0,0,6136,0,4552,6,687,1198,1984-01-20
28085,25736,0,0,0,6122,0,4481,6,716,1131,1984-01-21
27407,25081,0,0,0,6128,0,4340,10,665,1082,1984-01-22
28423,25920,0,0,0,6136,0,4411,6,810,1064,1984-01-23
28752,26008,0,0,0,6141,0,4339,8,997,1130,1984-01-24
28307,25613,0,0,0,6109,0,4687,5,1074,946,1984-01-25
28897,26389,0,0,0,6166,0,4713,4,878,922,1984-01-26
28575,26088,0,0,0,6170,0,4740,2,845,907,1984-01-27
28206,25716,0,0,0,6136,0,4753,8,859,898,1984-01-28
27443,25199,0,0,0,6137,0,4441,4,784,950,1984-01-29
28498,26025,0,0,0,6179,0,4400,4,791,973,1984-01-30
28919,26284,0,0,0,6175,0,4689,5,773,960,1984-01-31
28482,25920,0,0,0,6087,0,4923,1,655,832,1984-02-01
28833,26146,0,0,0,6083,0,4885,8,625,824,1984-02-02
29108,26397,0,0,0,6079,0,4792,7,775,784,1984-02-03
27817,25472,0,0,0,6036,0,4545,5,925,856,1984-02-04
27371,25210,0,0,0,6024,0,4416,5,860,899,1984-02-05
28494,26214,0,0,0,6067,0,4583,4,866,916,1984-02-06
28855,26472,0,0,0,6063,0,4665,6,717,812,1984-02-07
28787,26291,0,0,0,6070,0,4772,4,622,786,1984-02-08
29154,26590,0,0,0,6082,0,4824,6,692,698,1984-02-09
28893,26326,0,0,0,6049,0,4728,4,713,655,1984-02-10
27560,25240,0,0,0,5991,0,4608,4,822,748,1984-02-11
27203,24930,0,0,0,5950,0,4396,8,905,674,1984-02-12
28684,26284,0,0,0,6013,0,4793,8,1023,699,1984-02-13
28999,26748,0,0,0,5967,0,4839,8,982,665,1984-02-14
29074,26874,0,0,0,6006,0,4883,4,927,643,1984-02-15
28795,26502,0,0,0,6041,0,4875,6,924,612,1984-02-16
28638,26454,0,0,0,6011,0,4874,7,661,549,1984-02-17
27781,25679,0,0,0,6025,0,4641,7,708,664,1984-02-18
27100,24972,0,0,0,6051,0,4521,8,715,583,1984-02-19
27679,25480,0,0,0,6039,0,4453,9,821,645,1984-02-20
28233,25975,0,0,0,6044,0,4603,7,909,687,1984-02-21
28572,26428,0,0,0,6049,0,4713,7,784,687,1984-02-22
28827,26758,0,0,0,6063,0,4921,7,730,653,1984-02-23
28454,26368,0,0,0,6047,0,4892,5,643,580,1984-02-24
27507,25467,0,0,0,6014,0,4600,4,749,647,1984-02-25
27325,25202,0,0,0,6013,0,4464,4,860,753,1984-02-26
28357,26170,0,0,0,6100,0,4586,6,933,741,1984-02-27
28762,26645,0,0,0,6126,0,4422,7,968,906,1984-02-28
28889,26691,0,0,0,6078,0,4671,4,924,1004,1984-02-29
28357,26113,0,0,0,6063,0,4793,3,802,842,1984-03-01
28528,26340,0,0,0,6058,0,4751,4,672,755,1984-03-02
28245,26005,0,0,0,6059,0,4736,8,623,751,1984-03-03
27810,25563,0,0,0,6026,0,4613,9,640,737,1984-03-04
28665,26466,0,0,0,6038,0,4551,11,856,805,1984-03-05
28441,26274,0,0,0,6037,0,4586,8,1029,806,1984-03-06
28893,26696,0,0,0,6044,0,4673,8,843,761,1984-03-07
28951,26721,0,0,0,6028,0,4880,4,569,768,1984-03-08
28972,26641,0,0,0,6054,0,4801,2,564,769,1984-03-09
28270,25991,0,0,0,6040,0,4787,5,571,737,1984-03-10
27529,25423,0,0,0,6014,0,4583,8,788,792,1984-03-11
28535,26321,0,0,0,6051,0,4614,4,945,855,1984-03-12
28827,26674,0,0,0,6052,0,4592,3,1046,946,1984-03-13
29043,26826,0,0,0,6083,0,4679,5,989,880,1984-03-14
29017,26841,0,0,0,6085,0,4811,0,756,699,1984-03-15
28335,26199,0,0,0,6055,0,4773,3,828,663,1984-03-16
26877,24802,0,0,0,6037,0,4549,5,920,671,1984-03-17
27584,25407,0,0,0,6017,0,4455,9,804,671,1984-03-18
28559,26489,0,0,0,6043,0,4680,5,789,687,1984-03-19
28788,26750,0,0,0,6057,0,4839,8,826,629,1984-03-20
28909,26839,0,0,0,6073,0,4693,8,885,622,1984-03-21
28939,26908,0,0,0,6064,0,4710,10,962,728,1984-03-22
28959,26856,0,0,0,6092,0,4806,4,951,670,1984-03-23
28286,26191,0,0,0,6043,0,4855,1,912,531,1984-03-24
27918,25787,0,0,0,6008,0,4744,4,837,456,1984-03-25
28861,26715,0,0,0,6055,0,4828,4,838,445,1984-03-26
28708,26634,0,0,0,6005,0,4836,6,807,429,1984-03-27
