temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
4368,4345,0,0,0,446,0,904,0,1440,364,1964-01-01
4391,4358,0,0,0,460,0,895,0,1404,356,1964-01-02
4424,4394,0,0,0,468,0,897,0,1407,351,1964-01-03
4406,4385,0,0,0,471,0,899,0,1407,350,1964-01-04
4341,4269,0,0,0,474,0,894,0,1406,350,1964-01-05
4418,4286,0,0,0,461,0,896,0,1414,350,1964-01-06
4431,4317,0,0,0,462,0,899,0,1408,350,1964-01-07
4432,4387,0,0,0,471,0,898,0,1413,351,1964-01-08
4428,4355,0,0,0,474,0,898,0,1414,351,1964-01-09
4435,4290,0,0,0,464,0,901,0,1410,349,1964-01-10
4399,4326,0,0,0,474,0,898,0,1414,350,1964-01-11
4348,4239,0,0,0,474,0,898,0,1416,344,1964-01-12
4432,4232,0,0,0,474,0,898,0,1415,344,1964-01-13
4428,4252,0,0,0,455,0,897,0,1416,343,1964-01-14
4422,4295,0,0,0,450,0,895,0,1411,343,1964-01-15
4429,4270,0,0,0,462,0,895,0,1413,346,1964-01-16
4436,4290,0,0,0,473,0,895,0,1413,344,1964-01-17
4408,4270,0,0,0,455,0,895,0,1414,346,1964-01-18
4347,4218,0,0,0,437,0,894,0,1411,346,1964-01-19
4429,4280,0,0,0,447,0,896,0,1410,347,1964-01-20
4430,4163,0,0,0,452,0,897,0,1401,348,1964-01-21
4428,4030,0,0,0,469,0,897,0,1414,345,1964-01-22
4435,4125,0,0,0,472,0,897,0,1415,346,1964-01-23
4436,4175,0,0,0,474,0,895,0,1413,345,1964-01-24
4400,4155,0,0,0,473,0,893,0,1402,344,1964-01-25
4344,4217,0,0,0,474,0,891,0,1407,345,1964-01-26
4434,4374,0,0,0,454,0,896,0,1405,343,1964-01-27
4434,4327,0,0,0,449,0,896,0,1410,345,1964-01-28
4439,4325,0,0,0,445,0,894,0,1413,343,1964-01-29
4441,4318,0,0,0,450,0,897,0,1404,343,1964-01-30
579,566,0,0,0,59,0,0,0,0,0,1964-01-31
4414,4282,0,0,0,383,0,896,0,1397,348,1964-02-01
4343,4266,0,0,0,350,0,892,0,1416,352,1964-02-02
4409,4360,0,0,0,354,0,889,0,1416,348,1964-02-03
4423,4388,0,0,0,355,0,893,0,1422,351,1964-02-04
4430,4363,0,0,0,361,0,893,0,1417,348,1964-02-05
4433,4353,0,0,0,360,0,895,0,1421,349,1964-02-06
4443,4391,0,0,0,355,0,894,0,1418,348,1964-02-07
4410,4371,0,0,0,353,0,895,0,1422,346,1964-02-08
4345,4296,0,0,0,350,0,890,0,1417,341,1964-02-09
4433,4416,0,0,0,364,0,893,0,1421,344,1964-02-10
4438,4421,0,0,0,362,0,893,0,1424,351,1964-02-11
4436,4428,0,0,0,364,0,894,0,1424,347,1964-02-12
4436,4412,0,0,0,364,0,895,0,1421,347,1964-02-13
4440,4400,0,0,0,362,0,895,0,1421,346,1964-02-14
4404,4363,0,0,0,364,0,895,0,1422,347,1964-02-15
4351,4204,0,0,0,364,0,892,0,1420,351,1964-02-16
4434,4261,0,0,0,357,0,894,0,1419,345,1964-02-17
4436,4265,0,0,0,357,0,895,0,1424,352,1964-02-18
4436,4304,0,0,0,364,0,893,0,1423,347,1964-02-19
4437,4284,0,0,0,363,0,895,0,1421,347,1964-02-20
4443,4288,0,0,0,364,0,895,0,1417,348,1964-02-21
4410,4233,0,0,0,364,0,895,0,1422,346,1964-02-22
4345,4214,0,0,0,364,0,890,0,1420,348,1964-02-23
4433,4280,0,0,0,364,0,894,0,1419,346,1964-02-24
4437,4365,0,0,0,364,0,895,0,1421,347,1964-02-25
4433,4358,0,0,0,364,0,895,0,1418,346,1964-02-26
4434,4325,0,0,0,364,0,894,0,1417,345,1964-02-27
4440,4325,0,0,0,364,0,893,0,1422,347,1964-02-28
573,551,0,0,0,46,0,0,0,0,0,1964-02-29
4346,4142,0,0,0,520,0,894,0,1415,352,1964-03-01
4419,4255,0,0,0,567,0,896,0,1406,357,1964-03-02
4413,4264,0,0,0,570,0,895,0,1409,356,1964-03-03
4417,4331,0,0,0,570,0,897,0,1409,351,1964-03-04
4406,4313,0,0,0,570,0,895,0,1403,353,1964-03-05
4409,4337,0,0,0,551,0,895,0,1404,353,1964-03-06
4385,4242,0,0,0,546,0,895,0,1408,350,1964-03-07
4315,4201,0,0,0,544,0,890,0,1406,349,1964-03-08
4405,4303,0,0,0,537,0,894,0,1404,349,1964-03-09
4416,4221,0,0,0,545,0,897,0,1402,355,1964-03-10
4417,4153,0,0,0,546,0,897,0,1404,351,1964-03-11
4414,4167,0,0,0,542,0,897,0,1409,348,1964-03-12
4422,4289,0,0,0,556,0,896,0,1409,348,1964-03-13
4385,4282,0,0,0,559,0,895,0,1407,348,1964-03-14
4323,4218,0,0,0,549,0,894,0,1402,350,1964-03-15
4411,4316,0,0,0,541,0,896,0,1406,351,1964-03-16
4416,4314,0,0,0,546,0,895,0,1408,352,1964-03-17
4418,4315,0,0,0,545,0,897,0,1408,346,1964-03-18
4413,4354,0,0,0,545,0,897,0,1407,349,1964-03-19
4416,4348,0,0,0,546,0,897,0,1408,350,1964-03-20
4390,4341,0,0,0,546,0,893,0,1409,352,1964-03-21
4323,4270,0,0,0,546,0,889,0,1406,351,1964-03-22
4407,4373,0,0,0,546,0,891,0,1403,352,1964-03-23
4415,4394,0,0,0,546,0,893,0,1405,354,1964-03-24
4413,4385,0,0,0,546,0,893,0,1407,350,1964-03-25
4417,4387,0,0,0,559,0,893,0,1408,353,1964-03-26
4407,4363,0,0,0,556,0,893,0,1402,344,1964-03-27
4383,4371,0,0,0,544,0,892,0,1407,345,1964-03-28
4323,4300,0,0,0,557,0,890,0,1400,345,1964-03-29
4398,4353,0,0,0,562,0,890,0,1402,345,1964-03-30
569,568,0,0,0,68,0,0,0,0,0,1964-03-31
4407,4377,0,0,0,687,0,891,0,1403,355,1964-04-01
4410,4400,0,0,0,767,0,889,0,1463,358,1964-04-02
4419,4419,0,0,0,780,0,889,0,1460,355,1964-04-03
4387,4383,0,0,0,784,0,888,0,1467,356,1964-04-04
4317,4310,0,0,0,772,0,884,0,1472,355,1964-04-05
4404,4377,0,0,0,813,0,886,0,1472,361,1964-04-06
4405,4382,0,0,0,838,0,887,0,1474,362,1964-04-07
4408,4368,0,0,0,857,0,887,0,1482,360,1964-04-08
4416,4364,0,0,0,835,0,889,0,1488,363,1964-04-09
4419,4374,0,0,0,828,0,889,0,1494,363,1964-04-10
4392,4364,0,0,0,805,0,889,0,1498,365,1964-04-11
4328,4309,0,0,0,802,0,886,0,1497,365,1964-04-12
4411,4397,0,0,0,818,0,888,0,1506,366,1964-04-13
4415,4405,0,0,0,823,0,889,0,1531,368,1964-04-14
4413,4409,0,0,0,877,0,889,0,1536,371,1964-04-15
4413,4411,0,0,0,876,0,889,0,1545,373,1964-04-16
4421,4416,0,0,0,845,0,889,0,1545,370,1964-04-17
4384,4373,0,0,0,848,0,887,0,1544,369,1964-04-18
4327,4321,0,0,0,834,0,886,0,1551,370,1964-04-19
4427,4424,0,0,0,825,0,888,0,1550,370,1964-04-20
4431,4429,0,0,0,829,0,893,0,1553,372,1964-04-21
4433,4429,0,0,0,828,0,893,0,1547,374,1964-04-22
4436,4431,0,0,0,862,0,893,0,1548,373,1964-04-23
4443,4441,0,0,0,890,0,891,0,1553,375,1964-04-24
4406,4402,0,0,0,843,0,893,0,1552,373,1964-04-25
4355,4353,0,0,0,826,0,891,0,1552,378,1964-04-26
4436,4436,0,0,0,827,0,893,0,1550,378,1964-04-27
4436,4436,0,0,0,840,0,894,0,1552,381,1964-04-28
4433,4433,0,0,0,844,0,894,0,1549,381,1964-04-29
570,570,0,0,0,107,0,0,0,0,0,1964-04-30
4439,4438,0,0,0,1124,0,894,0,1547,384,1964-05-01
4411,4410,0,0,0,1283,0,894,0,1685,389,1964-05-02
4344,4343,0,0,0,1282,0,889,0,1684,386,1964-05-03
4431,4430,0,0,0,1277,0,891,0,1685,384,1964-05-04
4426,4426,0,0,0,1293,0,892,0,1686,387,1964-05-05
4438,4437,0,0,0,1298,0,894,0,1685,388,1964-05-06
4435,4433,0,0,0,1292,0,894,0,1687,389,1964-05-07
4444,4444,0,0,0,1293,0,894,0,1685,389,1964-05-08
4408,4408,0,0,0,1287,0,894,0,1676,390,1964-05-09
4357,4357,0,0,0,1295,0,891,0,1679,390,1964-05-10
4438,4436,0,0,0,1303,0,891,0,1683,389,1964-05-11
4436,4434,0,0,0,1298,0,894,0,1687,390,1964-05-12
4433,4432,0,0,0,1283,0,894,0,1687,389,1964-05-13
4435,4431,0,0,0,1258,0,894,0,1687,389,1964-05-14
4437,4434,0,0,0,1277,0,892,0,1689,388,1964-05-15
4403,4401,0,0,0,1301,0,892,0,1690,388,1964-05-16
4357,4355,0,0,0,1269,0,891,0,1682,389,1964-05-17
4424,4422,0,0,0,1276,0,893,0,1686,389,1964-05-18
4432,4430,0,0,0,1280,0,893,0,1689,389,1964-05-19
4439,4437,0,0,0,1299,0,894,0,1686,389,1964-05-20
4442,4440,0,0,0,1301,0,893,0,1692,389,1964-05-21
