temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
6069,5951,0,0,0,1451,0,881,0,2141,1462,1983-01-01
6085,5989,0,0,0,1474,0,879,0,2119,1347,1983-01-02
6176,6106,0,0,0,1529,0,882,0,2119,1276,1983-01-03
6223,6144,0,0,0,1536,0,887,0,2113,1327,1983-01-04
6204,6023,0,0,0,1516,0,889,0,2127,1323,1983-01-05
6197,5934,0,0,0,1481,0,889,0,2126,1324,1983-01-06
6225,6008,0,0,0,1526,0,889,0,2127,1328,1983-01-07
6165,5982,0,0,0,1497,0,885,0,2122,1329,1983-01-08
6100,5927,0,0,0,1455,0,878,0,2128,1335,1983-01-09
6145,5930,0,0,0,1448,0,881,0,2128,1336,1983-01-10
6101,5959,0,0,0,1399,0,885,0,2118,1364,1983-01-11
5972,5847,0,0,0,1388,0,889,0,2123,1342,1983-01-12
6158,5987,0,0,0,1441,0,888,0,2134,1338,1983-01-13
6152,5920,0,0,0,1511,0,889,0,2129,1330,1983-01-14
6075,5832,0,0,0,1504,0,882,0,2128,1357,1983-01-15
6036,5873,0,0,0,1465,0,877,0,2127,1339,1983-01-16
6164,6077,0,0,0,1422,0,882,0,2126,1349,1983-01-17
6146,6083,0,0,0,1447,0,889,0,2131,1384,1983-01-18
6141,6068,0,0,0,1488,0,889,0,2129,1359,1983-01-19
6145,6064,0,0,0,1473,0,889,0,2128,1367,1983-01-20
6134,5985,0,0,0,1470,0,889,0,2129,1362,1983-01-21
6044,5915,0,0,0,1447,0,885,0,2127,1370,1983-01-22
5994,5903,0,0,0,1409,0,880,0,2121,1349,1983-01-23
6128,6008,0,0,0,1402,0,885,0,2110,1358,1983-01-24
6079,5934,0,0,0,1354,0,889,0,2118,1402,1983-01-25
6109,6013,0,0,0,1426,0,889,0,2124,1364,1983-01-26
6130,6063,0,0,0,1437,0,889,0,2127,1353,1983-01-27
6056,5858,0,0,0,1470,0,889,0,2127,1345,1983-01-28
6109,5997,0,0,0,1514,0,886,0,2130,1350,1983-01-29
6053,5941,0,0,0,1516,0,881,0,2128,1336,1983-01-30
830,817,0,0,0,189,0,0,0,0,0,1983-01-31
6180,6057,0,0,0,1508,0,888,0,2122,1476,1983-02-01
5736,5598,0,0,0,1482,0,889,0,2123,1424,1983-02-02
6161,5934,0,0,0,1525,0,889,0,2108,1345,1983-02-03
6184,5968,0,0,0,1544,0,889,0,2108,1345,1983-02-04
6118,5880,0,0,0,1571,0,884,0,2124,1344,1983-02-05
6026,5816,0,0,0,1552,0,877,0,2123,1332,1983-02-06
6140,5920,0,0,0,1546,0,883,0,2122,1338,1983-02-07
6090,5844,0,0,0,1531,0,889,0,2124,1377,1983-02-08
6182,6010,0,0,0,1584,0,889,0,2124,1362,1983-02-09
6198,6046,0,0,0,1590,0,888,0,2121,1363,1983-02-10
6070,5913,0,0,0,1538,0,889,0,2119,1355,1983-02-11
6044,5911,0,0,0,1557,0,884,0,2119,1368,1983-02-12
6060,5938,0,0,0,1584,0,875,0,2122,1354,1983-02-13
6150,6013,0,0,0,1581,0,881,0,2122,1380,1983-02-14
6178,6019,0,0,0,1579,0,889,0,2126,1399,1983-02-15
6139,5929,0,0,0,1580,0,886,0,2126,1372,1983-02-16
6134,5894,0,0,0,1593,0,887,0,2120,1377,1983-02-17
6174,6022,0,0,0,1554,0,886,0,2113,1345,1983-02-18
6068,5959,0,0,0,1567,0,878,0,2123,1357,1983-02-19
6025,5894,0,0,0,1593,0,872,0,2124,1344,1983-02-20
6143,6031,0,0,0,1582,0,878,0,2125,1341,1983-02-21
6138,6077,0,0,0,1559,0,886,0,2131,1378,1983-02-22
6089,5895,0,0,0,1531,0,885,0,2125,1354,1983-02-23
6059,5853,0,0,0,1507,0,888,0,2126,1357,1983-02-24
6124,5928,0,0,0,1505,0,888,0,2127,1365,1983-02-25
6039,5797,0,0,0,1529,0,881,0,2130,1367,1983-02-26
6005,5819,0,0,0,1590,0,873,0,2126,1341,1983-02-27
821,806,0,0,0,199,0,0,0,0,0,1983-02-28
6132,6031,0,0,0,1685,0,884,0,2124,1533,1983-03-01
6109,6027,0,0,0,1760,0,879,0,2140,1428,1983-03-02
6144,6030,0,0,0,1779,0,883,0,2129,1363,1983-03-03
6112,6040,0,0,0,1797,0,885,0,2135,1354,1983-03-04
6051,5985,0,0,0,1837,0,880,0,2135,1361,1983-03-05
6007,5966,0,0,0,1855,0,877,0,2134,1337,1983-03-06
