temperature,dewpoint,wind_dir,wind_speed,pressure,precip_01h,precip_03h,precip_06h,precip_12h,precip_24h,snow_dept,date
14692,12967,0,0,0,549,0,1305,0,1528,998,1999-01-01
12755,11292,0,0,0,423,0,1289,0,1542,1014,1999-01-02
12800,11367,0,0,0,401,0,1286,0,1527,963,1999-01-03
13064,11571,0,0,0,385,0,1324,0,1534,975,1999-01-04
13101,11627,0,0,0,395,0,1339,0,1540,1004,1999-01-05
13064,11529,0,0,0,392,0,1293,0,1533,987,1999-01-06
12939,11358,0,0,0,417,0,1254,0,1534,986,1999-01-07
12864,11360,0,0,0,403,0,1291,0,1515,979,1999-01-08
12809,11311,0,0,0,409,0,1304,0,1530,970,1999-01-09
12774,11234,0,0,0,402,0,1293,0,1526,974,1999-01-10
13051,11536,0,0,0,408,0,1305,0,1526,964,1999-01-11
12983,11580,0,0,0,394,0,1304,0,1532,996,1999-01-12
13263,11802,0,0,0,379,0,1302,0,1526,986,1999-01-13
13249,11765,0,0,0,407,0,1353,0,1544,983,1999-01-14
13094,11769,0,0,0,386,0,1391,0,1551,976,1999-01-15
12950,11453,0,0,0,403,0,1376,0,1550,986,1999-01-16
12939,11433,0,0,0,422,0,1321,0,1541,954,1999-01-17
13268,11788,0,0,0,421,0,1326,0,1532,958,1999-01-18
13250,11757,0,0,0,423,0,1323,0,1535,994,1999-01-19
13135,11640,0,0,0,419,0,1264,0,1536,976,1999-01-20
13203,11716,0,0,0,426,0,1316,0,1497,964,1999-01-21
13207,11673,0,0,0,414,0,1317,0,1534,959,1999-01-22
12978,11538,0,0,0,408,0,1311,0,1532,975,1999-01-23
12976,11540,0,0,0,411,0,1308,0,1533,968,1999-01-24
13344,11847,0,0,0,401,0,1331,0,1538,970,1999-01-25
13394,11940,0,0,0,402,0,1320,0,1537,979,1999-01-26
13409,11993,0,0,0,382,0,1318,0,1535,957,1999-01-27
13350,11950,0,0,0,352,0,1342,0,1536,957,1999-01-28
13295,11832,0,0,0,360,0,1328,0,1537,956,1999-01-29
13033,11627,0,0,0,381,0,1374,0,1535,950,1999-01-30
1696,1529,0,0,0,50,0,0,0,0,0,1999-01-31
13354,11919,0,0,0,357,0,1375,0,1547,1002,1999-02-01
13361,11880,0,0,0,347,0,1355,0,1550,1017,1999-02-02
13246,11826,0,0,0,364,0,1341,0,1546,952,1999-02-03
13228,11791,0,0,0,366,0,1337,0,1539,961,1999-02-04
13312,11947,0,0,0,371,0,1335,0,1543,958,1999-02-05
13062,11615,0,0,0,378,0,1361,0,1542,954,1999-02-06
12920,11433,0,0,0,411,0,1368,0,1544,942,1999-02-07
13297,11865,0,0,0,405,0,1374,0,1550,934,1999-02-08
13425,12014,0,0,0,419,0,1354,0,1544,969,1999-02-09
13420,11956,0,0,0,400,0,1346,0,1550,940,1999-02-10
13493,12037,0,0,0,372,0,1330,0,1541,923,1999-02-11
13281,11902,0,0,0,421,0,1334,0,1543,919,1999-02-12
13115,11667,0,0,0,429,0,1376,0,1548,925,1999-02-13
13051,11586,0,0,0,436,0,1399,0,1560,932,1999-02-14
13303,11836,0,0,0,436,0,1355,0,1554,936,1999-02-15
13442,11975,0,0,0,437,0,1342,0,1543,971,1999-02-16
13499,12045,0,0,0,426,0,1345,0,1540,952,1999-02-17
13458,12012,0,0,0,407,0,1340,0,1552,957,1999-02-18
13485,12081,0,0,0,394,0,1342,0,1545,953,1999-02-19
13191,11790,0,0,0,387,0,1354,0,1551,960,1999-02-20
13201,11784,0,0,0,398,0,1357,0,1548,950,1999-02-21
13476,12038,0,0,0,412,0,1399,0,1560,944,1999-02-22
13423,11966,0,0,0,351,0,1396,0,1555,975,1999-02-23
13462,12019,0,0,0,363,0,1402,0,1552,952,1999-02-24
13463,12060,0,0,0,433,0,1411,0,1555,959,1999-02-25
13432,11970,0,0,0,410,0,1435,0,1559,957,1999-02-26
12921,11460,0,0,0,388,0,1389,0,1561,962,1999-02-27
1702,1534,0,0,0,56,0,0,0,0,0,1999-02-28
13466,12063,0,0,0,436,0,1383,0,1552,995,1999-03-01
13575,12163,0,0,0,449,0,1384,0,1550,1004,1999-03-02
13192,11780,0,0,0,487,0,1352,0,1555,974,1999-03-03
13480,12066,0,0,0,511,0,1353,0,1541,965,1999-03-04
13419,12066,0,0,0,523,0,1328,0,1548,979,1999-03-05
13150,11717,0,0,0,529,0,1328,0,1545,960,1999-03-06
13110,11693,0,0,0,502,0,1328,0,1537,962,1999-03-07
13438,12041,0,0,0,485,0,1356,0,1547,958,1999-03-08
13495,12105,0,0,0,492,0,1372,0,1556,991,1999-03-09
13432,12079,0,0,0,528,0,1358,0,1549,975,1999-03-10
13538,12082,0,0,0,528,0,1386,0,1556,972,1999-03-11
13533,12056,0,0,0,500,0,1408,0,1562,976,1999-03-12
13178,11742,0,0,0,476,0,1410,0,1560,976,1999-03-13
13220,11803,0,0,0,505,0,1413,0,1553,955,1999-03-14
13561,12117,0,0,0,538,0,1459,0,1566,955,1999-03-15
13527,12082,0,0,0,516,0,1443,0,1567,993,1999-03-16
13618,12161,0,0,0,515,0,1411,0,1562,961,1999-03-17
13584,12162,0,0,0,527,0,1415,0,1559,964,1999-03-18
13563,12104,0,0,0,500,0,1438,0,1571,966,1999-03-19
13268,11792,0,0,0,517,0,1443,0,1575,958,1999-03-20
13249,11782,0,0,0,533,0,1435,0,1566,954,1999-03-21
13502,12035,0,0,0,531,0,1449,0,1565,957,1999-03-22
13563,12108,0,0,0,559,0,1441,0,1567,999,1999-03-23
13565,12104,0,0,0,560,0,1432,0,1563,971,1999-03-24
13598,12143,0,0,0,559,0,1453,0,1566,968,1999-03-25
13560,12115,0,0,0,548,0,1459,0,1572,964,1999-03-26
13256,11784,0,0,0,514,0,1445,0,1570,967,1999-03-27
13206,11749,0,0,0,498,0,1428,0,1565,958,1999-03-28
13468,12023,0,0,0,522,0,1409,0,1563,959,1999-03-29
13453,12051,0,0,0,530,0,1439,0,1564,992,1999-03-30
1769,1594,0,0,0,66,0,0,0,0,0,1999-03-31
13364,11918,0,0,0,693,0,1416,0,1562,1096,1999-04-01
13118,11646,0,0,0,755,0,1438,0,1592,1178,1999-04-02
13163,11693,0,0,0,746,0,1447,0,1587,1144,1999-04-03
13141,11632,0,0,0,796,0,1452,0,1575,1135,1999-04-04
13233,11738,0,0,0,804,0,1439,0,1578,1115,1999-04-05
13378,11825,0,0,0,823,0,1448,0,1590,1128,1999-04-06
13473,11949,0,0,0,800,0,1453,0,1593,1148,1999-04-07
13405,11897,0,0,0,774,0,1447,0,1588,1152,1999-04-08
13385,11864,0,0,0,832,0,1448,0,1587,1169,1999-04-09
13029,11540,0,0,0,815,0,1457,0,1592,1186,1999-04-10
13015,11476,0,0,0,834,0,1456,0,1591,1184,1999-04-11
13360,11868,0,0,0,848,0,1468,0,1596,1187,1999-04-12
13439,11963,0,0,0,849,0,1476,0,1593,1198,1999-04-13
13536,12064,0,0,0,875,0,1458,0,1593,1200,1999-04-14
13583,12112,0,0,0,865,0,1461,0,1586,1204,1999-04-15
13522,12037,0,0,0,852,0,1470,0,1601,1208,1999-04-16
13243,11779,0,0,0,834,0,1484,0,1601,1213,1999-04-17
13193,11744,0,0,0,856,0,1487,0,1605,1207,1999-04-18
13419,11953,0,0,0,873,0,1474,0,1603,1210,1999-04-19
13487,12028,0,0,0,854,0,1486,0,1594,1226,1999-04-20
13425,11979,0,0,0,834,0,1452,0,1595,1220,1999-04-21
13504,12038,0,0,0,848,0,1476,0,1594,1220,1999-04-22
13497,12013,0,0,0,851,0,1488,0,1600,1228,1999-04-23
13179,11673,0,0,0,816,0,1490,0,1604,1226,1999-04-24
13223,11723,0,0,0,827,0,1486,0,1598,1214,1999-04-25
13477,11994,0,0,0,876,0,1482,0,1602,1208,1999-04-26
13549,12081,0,0,0,890,0,1480,0,1604,1229,1999-04-27
13510,12053,0,0,0,898,0,1498,0,1602,1218,1999-04-28
13410,11934,0,0,0,879,0,1497,0,1602,1217,1999-04-29
1729,1543,0,0,0,117,0,0,0,0,0,1999-04-30
13152,11686,0,0,0,708,0,1495,0,1604,1282,1999-05-01
13050,11654,0,0,0,522,0,1483,0,1665,1376,1999-05-02
13394,11962,0,0,0,512,0,1485,0,1667,1377,1999-05-03
13415,11962,0,0,0,507,0,1475,0,1665,1372,1999-05-04
13462,12007,0,0,0,516,0,1478,0,1679,1372,1999-05-05
13397,11969,0,0,0,498,0,1453,0,1691,1375,1999-05-06
13446,11974,0,0,0,502,0,1502,0,1688,1384,1999-05-07
13109,11617,0,0,0,487,0,1490,0,1688,1367,1999-05-08
13010,11553,0,0,0,489,0,1491,0,1702,1373,1999-05-09
13315,11829,0,0,0,506,0,1496,0,1702,1378,1999-05-10
13439,11958,0,0,0,493,0,1501,0,1702,1377,1999-05-11
13323,11873,0,0,0,488,0,1508,0,1701,1372,1999-05-12
13199,11800,0,0,0,512,0,1504,0,1702,1375,1999-05-13
13292,11881,0,0,0,521,0,1475,0,1687,1378,1999-05-14
13222,11737,0,0,0,512,0,1521,0,1705,1384,1999-05-15
13201,11730,0,0,0,503,0,1525,0,1718,1385,1999-05-16
13385,11928,0,0,0,520,0,1517,0,1719,1385,1999-05-17
13343,11877,0,0,0,511,0,1505,0,1716,1392,1999-05-18
13381,11922,0,0,0,478,0,1516,0,1719,1386,1999-05-19
13402,11952,0,0,0,494,0,1523,0,1723,1386,1999-05-20
13336,11928,0,0,0,530,0,1520,0,1730,1386,1999-05-21
13030,11734,0,0,0,519,0,1523,0,1731,1387,1999-05-22
13109,11700,0,0,0,521,0,1527,0,1734,1387,1999-05-23
13137,11727,0,0,0,529,0,1530,0,1737,1386,1999-05-24
13362,11971,0,0,0,515,0,1525,0,1740,1386,1999-05-25
13311,11901,0,0,0,530,0,1531,0,1737,1387,1999-05-26
12780,11383,0,0,0,487,0,1392,0,1740,1387,1999-05-27
13352,11925,0,0,0,512,0,1534,0,1730,1388,1999-05-28
13054,11641,0,0,0,510,0,1555,0,1736,1388,1999-05-29
12970,11533,0,0,0,500,0,1539,0,1737,1389,1999-05-30
1719,1545,0,0,0,64,0,0,0,0,0,1999-05-31
13226,11833,0,0,0,549,0,1559,0,1738,1412,1999-06-01
13195,11803,0,0,0,700,0,1559,0,1757,1615,1999-06-02
13334,11969,0,0,0,762,0,1571,0,1758,1617,1999-06-03
13375,11938,0,0,0,764,0,1575,0,1760,1618,1999-06-04
13066,11650,0,0,0,746,0,1574,0,1762,1616,1999-06-05
13061,11674,0,0,0,746,0,1570,0,1762,1615,1999-06-06
13353,11951,0,0,0,767,0,1582,0,1763,1612,1999-06-07
13355,11927,0,0,0,766,0,1579,0,1760,1613,1999-06-08
13378,11914,0,0,0,767,0,1584,0,1756,1608,1999-06-09
13319,11878,0,0,0,766,0,1572,0,1756,1614,1999-06-10
13268,11859,0,0,0,767,0,1567,0,1754,1612,1999-06-11
12859,11468,0,0,0,755,0,1565,0,1754,1612,1999-06-12
12863,11445,0,0,0,756,0,1551,0,1755,1611,1999-06-13
13159,11725,0,0,0,766,0,1557,0,1757,1612,1999-06-14
13210,11734,0,0,0,767,0,1540,0,1751,1612,1999-06-15
13243,11779,0,0,0,750,0,1553,0,1737,1612,1999-06-16
13185,11704,0,0,0,750,0,1565,0,1755,1615,1999-06-17
13338,11937,0,0,0,765,0,1565,0,1758,1617,1999-06-18
13105,11623,0,0,0,749,0,1571,0,1751,1618,1999-06-19
13026,11546,0,0,0,757,0,1565,0,1754,1617,1999-06-20
